ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
-0.071,0.456,7.107,6.464,80.0,10.24,44.57
-0.068,0.58,7.103,6.461,80.0,10.24,44.6
-0.076,0.311,7.098,6.457,80.0,10.24,44.58
-0.018,0.352,7.095,6.452,80.0,10.24,44.57
-0.092,0.311,7.091,6.447,80.0,10.24,44.6
-0.086,0.414,7.086,6.445,80.0,10.24,44.62
0.217,0.352,7.083,6.44,80.0,10.23,44.59
-0.011,0.373,7.078,6.435,81.0,10.24,44.57
0.072,0.394,7.076,6.432,81.0,10.24,44.5
0.253,0.269,7.072,6.429,81.0,10.24,44.35
0.252,0.186,7.07,6.425,81.0,10.24,44.25
-0.065,0.331,7.066,6.422,81.0,10.24,44.25
-0.088,0.269,7.064,6.421,81.0,10.24,44.3
-0.091,0.414,7.063,6.419,81.0,10.24,44.32
-0.089,0.249,7.063,6.419,81.0,10.24,44.32
-0.043,0.414,7.063,6.417,81.0,10.24,44.31
-0.122,0.352,7.063,6.419,81.0,10.23,44.33
0.0,0.352,7.063,6.419,81.0,10.23,44.31
0.109,0.166,7.065,6.42,80.0,10.23,44.3
-0.011,0.331,7.068,6.422,80.0,10.23,44.28
0.088,0.29,7.071,6.425,80.0,10.23,44.14
0.281,0.311,7.073,6.426,80.0,10.22,44.07
0.177,0.207,7.077,6.43,80.0,10.22,44.22
-0.097,0.228,7.081,6.432,80.0,10.22,44.52
-0.102,0.642,7.085,6.435,80.0,10.21,44.84
-0.11,0.311,7.088,6.439,80.0,10.21,45.12
-0.107,0.414,7.091,6.442,80.0,10.21,45.46
-0.064,0.352,7.095,6.445,80.0,10.19,45.83
-0.139,0.352,7.097,6.449,80.0,10.19,46.19
0.042,0.269,7.1,6.452,80.0,10.18,46.52
0.025,0.249,7.102,6.456,80.0,10.18,46.84
-0.038,0.373,7.105,6.459,80.0,10.21,47.04
0.067,0.29,7.106,6.462,80.0,10.26,47.13
0.271,0.311,7.107,6.466,80.0,10.24,47.33
0.127,0.29,7.107,6.467,80.0,10.28,47.61
-0.12,0.456,7.107,6.468,80.0,10.3,47.92
-0.122,0.663,7.105,6.469,80.0,10.26,48.1
-0.127,0.186,7.105,6.471,80.0,10.29,48.2
-0.098,0.352,7.102,6.471,81.0,10.55,48.33
-0.101,0.477,7.102,6.471,81.0,10.52,48.47
-0.151,0.207,7.1,6.471,81.0,10.46,48.54
0.24,0.269,7.096,6.471,81.0,10.4,48.55
-0.144,0.311,7.093,6.468,81.0,10.48,48.48
-0.019,0.311,7.091,6.468,81.0,10.3,48.28
0.111,0.394,7.086,6.466,81.0,10.17,48.11
0.302,0.186,7.083,6.464,81.0,10.06,48.03
0.005,0.394,7.078,6.462,81.0,10.08,48.02
-0.129,0.559,7.074,6.461,81.0,9.97,47.96
-0.121,0.311,7.071,6.457,81.0,9.9,47.82
-0.127,0.352,7.064,6.454,81.0,10.1,47.69
-0.109,0.435,7.059,6.452,81.0,10.26,47.56
-0.081,0.249,7.054,6.447,81.0,10.5,47.43
-0.143,0.352,7.049,6.445,81.0,10.48,47.26
0.174,0.269,7.044,6.442,79.0,10.38,47.05
-0.053,0.186,7.039,6.44,79.0,10.66,46.82
-0.016,0.331,7.034,6.439,79.0,10.59,46.44
0.105,0.435,7.029,6.441,79.0,10.83,46.11
0.319,0.228,7.026,6.445,79.0,10.77,45.87
0.1,0.394,7.025,6.45,79.0,10.84,45.72
-0.105,0.394,7.029,6.458,79.0,10.81,45.56
-0.099,0.58,7.034,6.472,79.0,10.7,45.39
-0.098,0.352,7.044,6.488,79.0,10.67,45.25
-0.103,0.373,7.059,6.507,79.0,10.66,45.15
-0.066,0.311,7.08,6.532,79.0,10.62,45.05
-0.082,0.373,7.104,6.557,79.0,10.45,44.95
-0.122,0.497,7.134,6.587,74.0,10.46,44.85
0.289,0.394,7.169,6.618,74.0,10.48,44.75
-0.106,0.331,7.209,6.656,74.0,10.45,44.53
0.022,0.249,7.253,6.696,74.0,10.48,44.3
0.162,0.352,7.297,6.737,74.0,10.45,44.16
0.366,0.311,7.343,6.778,74.0,10.5,44.11
0.046,0.373,7.392,6.821,74.0,10.51,44.11
-0.088,0.373,7.44,6.864,74.0,10.48,44.05
-0.075,0.414,7.487,6.903,74.0,10.43,44.02
-0.076,0.477,7.533,6.943,74.0,10.51,44.03
-0.089,0.269,7.576,6.983,74.0,10.46,44.04
-0.088,0.394,7.617,7.023,74.0,10.34,44.04
-0.038,0.352,7.655,7.059,74.0,10.46,44.03
-0.07,0.456,7.69,7.093,74.0,10.38,44.01
-0.103,0.228,7.721,7.129,69.0,10.39,44.01
0.277,0.249,7.751,7.164,69.0,10.57,43.99
-0.067,0.331,7.777,7.198,69.0,10.93,43.8
0.041,0.124,7.801,7.228,69.0,11.51,43.67
0.186,0.269,7.821,7.255,69.0,11.92,43.66
0.381,0.166,7.838,7.281,69.0,11.01,43.71
0.038,0.29,7.853,7.307,69.0,10.74,43.73
-0.083,0.145,7.865,7.328,69.0,11.09,43.78
-0.073,0.456,7.874,7.346,69.0,11.32,43.91
-0.077,0.249,7.881,7.362,69.0,11.94,44.06
-0.083,0.186,7.885,7.373,69.0,12.97,44.18
-0.085,2.963,7.885,7.384,69.0,13.28,44.25
-0.066,3.646,7.881,7.395,69.0,13.48,44.25
-0.03,0.642,7.876,7.403,69.0,15.66,44.25
-0.093,0.622,7.869,7.409,66.0,17.65,44.38
0.111,0.373,7.86,7.414,66.0,16.65,44.33
0.078,0.352,7.847,7.419,66.0,14.19,44.05
0.03,0.352,7.829,7.423,66.0,13.76,43.93
0.139,0.497,7.807,7.422,66.0,12.36,44.12
0.379,0.394,7.782,7.419,66.0,11.38,44.46
0.262,0.497,7.76,7.414,66.0,11.87,44.58
-0.047,0.787,7.733,7.408,66.0,11.67,44.51
-0.062,0.767,7.707,7.398,66.0,11.46,44.78
-0.067,0.394,7.684,7.388,66.0,11.12,45.77
-0.079,0.477,7.656,7.374,66.0,10.82,47.23
-0.09,0.29,7.633,7.362,66.0,10.61,48.89
-0.03,0.352,7.632,7.347,66.0,10.32,51.03
-0.086,0.207,7.634,7.331,71.0,10.18,53.47
-0.089,0.249,7.667,7.314,71.0,10.28,55.79
0.265,0.352,7.737,7.294,71.0,10.5,57.91
0.025,0.559,7.778,7.276,71.0,10.45,59.19
0.115,1.388,7.817,7.257,71.0,10.56,60.0
0.273,0.808,7.829,7.239,71.0,10.93,60.32
0.343,0.394,7.865,7.219,71.0,11.35,59.96
-0.091,0.186,7.91,7.198,71.0,11.48,59.73
-0.173,0.311,7.928,7.178,83.0,11.29,60.03
-0.164,0.311,7.929,7.158,83.0,11.51,60.36
-0.153,0.477,7.972,7.137,83.0,11.76,60.42
-0.136,0.477,7.962,7.116,83.0,12.0,60.25
-0.194,0.352,7.953,7.092,83.0,12.28,59.89
0.121,0.456,7.947,7.069,83.0,11.83,59.57
-0.086,0.394,7.941,7.045,83.0,11.62,59.29
-0.009,0.746,7.934,7.023,83.0,11.49,58.82
0.037,0.559,7.925,6.999,83.0,11.22,58.55
0.308,0.787,7.914,6.975,83.0,11.2,58.3
0.116,0.684,7.904,6.954,83.0,11.28,58.18
-0.106,1.015,7.899,6.933,86.0,11.31,58.01
-0.097,0.207,7.892,6.913,86.0,11.4,57.8
-0.137,0.29,7.875,6.9,86.0,11.51,57.39
-0.083,0.186,7.857,6.888,86.0,11.51,57.1
-0.137,0.435,7.829,6.87,86.0,11.5,56.96
0.125,0.186,7.803,6.845,86.0,11.38,56.64
-0.022,0.207,7.776,6.832,86.0,11.27,56.32
-0.019,0.518,7.741,6.816,86.0,11.77,56.11
0.099,0.456,7.712,6.805,86.0,12.25,55.82
0.32,0.186,7.706,6.798,86.0,12.78,55.38
0.128,0.166,7.711,6.797,86.0,12.81,54.83
-0.115,0.559,7.714,6.798,86.0,12.97,54.18
-0.089,0.124,7.721,6.798,86.0,12.73,53.53
-0.079,0.124,7.735,6.791,87.0,12.82,53.02
-0.044,0.787,7.751,6.781,87.0,12.84,52.24
-0.139,1.575,7.771,6.768,87.0,12.4,51.1
0.108,1.16,7.792,6.749,87.0,12.18,49.81
-0.012,0.767,7.817,6.738,87.0,12.03,48.68
-0.015,0.684,7.843,6.736,87.0,11.51,47.86
0.106,0.311,7.87,6.744,87.0,11.34,47.13
0.336,0.186,7.9,6.755,87.0,11.28,46.25
0.135,0.311,7.93,6.768,86.0,11.22,45.58
-0.135,0.124,7.961,6.78,86.0,11.26,45.16
-0.119,0.29,7.996,6.791,86.0,11.32,44.59
-0.102,0.186,8.029,6.804,86.0,11.33,44.13
-0.046,0.083,8.063,6.815,86.0,11.23,44.27
-0.254,0.083,8.098,6.83,86.0,11.12,44.56
-0.026,0.104,8.135,6.846,86.0,11.1,44.9
0.236,0.166,8.17,6.861,86.0,11.05,44.82
-0.077,0.414,8.207,6.88,86.0,11.0,44.98
-0.033,0.207,8.24,6.897,86.0,11.04,45.21
0.18,0.145,8.273,6.917,86.0,10.99,45.43
0.153,0.104,8.305,6.938,86.0,11.04,45.74
-0.113,0.228,8.337,6.959,86.0,10.96,46.16
-0.115,0.124,8.367,6.98,86.0,10.93,46.64
-0.112,0.186,8.395,7.001,84.0,10.96,47.14
-0.053,0.539,8.42,7.021,84.0,10.99,47.5
-0.128,29.669,8.442,7.041,84.0,10.91,47.69
-0.147,8.039,8.461,7.06,84.0,11.0,47.93
0.185,0.622,8.476,7.077,84.0,11.04,48.22
-0.059,0.497,8.489,7.093,84.0,10.98,48.58
0.022,0.29,8.499,7.108,84.0,10.96,48.95
0.201,0.808,8.505,7.123,84.0,10.98,49.47
0.288,1.057,8.509,7.14,87.0,10.96,49.97
-0.072,0.435,8.515,7.153,87.0,10.95,51.03
-0.118,0.29,8.52,7.168,87.0,10.95,51.93
-0.116,0.352,8.52,7.181,87.0,10.91,51.6
-0.047,0.228,8.515,7.194,87.0,10.91,50.76
-0.114,0.228,8.512,7.204,87.0,10.95,50.08
-0.041,0.249,8.506,7.213,87.0,10.96,49.58
0.185,0.435,8.495,7.22,87.0,11.02,49.34
-0.133,0.518,8.484,7.229,87.0,11.01,49.18
-0.028,0.58,8.474,7.235,87.0,11.0,48.78
0.077,0.228,8.463,7.243,87.0,10.99,48.06
0.346,0.394,8.452,7.248,81.0,11.06,47.35
-0.106,0.559,8.438,7.255,81.0,11.1,46.65
-0.16,0.269,8.423,7.26,81.0,11.13,45.86
-0.156,0.249,8.408,7.265,81.0,11.04,45.18
-0.143,0.394,8.393,7.27,81.0,11.02,44.61
-0.089,0.352,8.379,7.275,81.0,11.04,43.78
-0.153,0.352,8.366,7.277,81.0,11.09,43.09
-0.077,0.186,8.351,7.28,81.0,11.13,43.08
0.095,0.539,8.34,7.281,81.0,11.24,43.2
-0.095,0.684,8.326,7.281,81.0,11.31,43.1
0.024,0.331,8.312,7.281,81.0,11.29,42.86
0.223,0.145,8.3,7.28,81.0,11.26,42.62
0.167,0.249,8.289,7.277,81.0,11.22,42.4
-0.115,0.311,8.275,7.275,81.0,11.29,42.24
-0.143,0.497,8.265,7.27,81.0,11.23,42.2
-0.149,0.186,8.257,7.262,81.0,10.66,42.32
-0.108,0.331,8.247,7.256,81.0,10.41,42.22
-0.07,0.186,8.235,7.248,81.0,12.0,41.96
-0.111,0.394,8.223,7.239,81.0,14.52,41.77
0.234,0.166,8.21,7.229,81.0,24.76,41.75
0.003,0.394,8.195,7.219,81.0,29.69,41.77
0.041,0.29,8.181,7.21,81.0,19.33,41.66
0.162,0.249,8.167,7.199,81.0,13.25,41.61
0.376,0.249,8.153,7.189,81.0,12.27,41.65
0.151,0.269,8.14,7.176,81.0,11.59,41.6
-0.008,0.228,8.125,7.165,81.0,11.46,41.48
-0.022,0.518,8.113,7.153,81.0,11.22,41.29
-0.005,0.331,8.098,7.141,79.0,11.05,41.07
0.006,0.435,8.083,7.128,79.0,11.05,40.73
0.051,0.228,8.068,7.116,79.0,10.93,40.34
-0.017,0.249,8.05,7.103,79.0,10.89,40.19
0.218,0.394,8.035,7.088,79.0,10.9,40.51
0.102,0.414,8.021,7.076,79.0,11.12,41.62
0.102,0.331,8.006,7.062,79.0,11.37,43.29
0.204,0.249,7.988,7.049,79.0,11.82,44.8
0.426,0.249,7.977,7.035,79.0,12.12,45.67
0.287,0.311,7.967,7.022,79.0,12.38,45.88
0.006,0.518,7.958,7.01,79.0,12.48,46.23
-0.003,0.249,7.948,6.996,79.0,12.42,47.13
-0.037,0.331,7.877,6.982,79.0,12.22,48.2
0.003,0.394,7.797,6.969,79.0,12.22,49.29
0.042,0.207,7.841,6.957,79.0,11.38,50.44
-0.077,0.249,7.931,6.942,79.0,10.78,52.25
-0.087,0.435,7.913,6.929,79.0,10.72,54.55
0.143,0.29,7.823,6.917,79.0,10.98,56.18
0.001,0.249,7.761,6.903,79.0,10.87,57.62
0.094,0.249,7.771,6.889,87.0,10.79,59.07
0.265,0.456,7.808,6.877,87.0,10.78,60.51
0.247,0.394,7.832,6.866,87.0,10.79,61.64
-0.1,0.249,7.858,6.853,87.0,10.79,62.65
-0.119,0.311,7.895,6.841,87.0,10.79,63.01
-0.104,0.186,7.951,6.83,87.0,10.81,63.1
-0.056,0.228,7.968,6.818,87.0,10.81,63.25
-0.153,0.435,7.979,6.806,87.0,10.82,63.42
-0.101,0.249,7.988,6.796,87.0,10.83,63.71
0.134,0.166,7.993,6.784,87.0,10.83,63.98
-0.033,0.145,7.999,6.774,87.0,10.84,64.59
0.054,0.124,8.003,6.764,87.0,10.84,64.69
0.244,0.352,8.002,6.751,87.0,10.84,64.42
0.157,0.249,8.0,6.741,89.0,10.84,63.76
-0.12,0.684,7.99,6.731,89.0,10.84,63.32
-0.126,0.228,7.959,6.721,89.0,10.84,62.63
-0.109,0.166,7.901,6.713,89.0,10.85,61.51
-0.085,0.331,7.827,6.704,89.0,10.85,60.66
-0.178,0.373,7.774,6.697,89.0,10.87,60.0
0.208,0.331,7.745,6.689,89.0,10.85,59.74
-0.099,0.228,7.722,6.683,89.0,10.85,59.52
-0.027,0.124,7.696,6.678,89.0,10.84,59.28
0.095,0.124,7.684,6.676,89.0,10.84,58.62
0.289,0.435,7.679,6.676,89.0,10.85,58.11
-0.006,0.228,7.679,6.678,89.0,10.85,57.8
-0.175,0.186,7.68,6.682,89.0,10.85,57.55
-0.167,0.228,7.688,6.692,89.0,10.85,57.41
-0.168,0.373,7.706,6.702,89.0,10.85,57.41
-0.139,0.497,7.731,6.713,89.0,10.84,57.44
-0.192,0.207,7.758,6.728,89.0,10.85,57.46
0.213,1.761,7.792,6.743,89.0,10.84,57.46
-0.076,1.616,7.831,6.759,89.0,10.85,57.41
-0.012,1.202,7.873,6.777,89.0,10.85,57.46
0.139,0.891,7.92,6.798,89.0,10.85,57.49
0.258,1.409,7.968,6.82,89.0,10.85,57.5
-0.078,0.58,8.014,6.842,89.0,10.85,57.29
-0.143,0.145,8.061,6.864,89.0,10.84,56.71
-0.139,0.145,8.108,6.885,89.0,10.84,55.55
-0.087,0.414,8.152,6.906,89.0,10.84,54.38
-0.175,0.207,8.197,6.926,89.0,10.84,53.75
-0.138,0.124,8.244,6.946,89.0,10.84,53.67
0.163,0.124,8.286,6.962,89.0,10.84,53.51
-0.08,0.124,8.324,6.98,89.0,10.84,53.61
0.041,0.145,8.356,6.994,89.0,10.84,53.86
0.193,0.124,8.383,7.007,89.0,10.84,53.94
0.191,0.228,8.421,7.019,89.0,10.84,53.75
-0.074,0.104,8.447,7.027,89.0,10.84,53.42
-0.146,0.497,8.467,7.037,89.0,10.84,53.07
-0.153,0.145,8.485,7.045,89.0,10.84,52.66
-0.073,0.456,8.496,7.05,89.0,10.84,52.26
-0.159,0.228,8.503,7.054,89.0,10.84,51.64
0.192,0.145,8.504,7.056,89.0,10.84,50.93
-0.085,0.249,8.5,7.06,86.0,10.84,50.29
-0.05,0.104,8.495,7.06,86.0,10.84,49.69
0.09,0.124,8.486,7.06,86.0,10.84,49.12
0.282,0.104,8.476,7.06,86.0,10.83,48.6
0.051,0.145,8.461,7.059,86.0,10.83,48.1
-0.11,0.145,8.442,7.056,86.0,10.82,47.54
-0.102,0.207,8.421,7.054,86.0,10.83,47.18
-0.101,0.207,8.398,7.049,86.0,10.83,46.97
-0.067,0.497,8.374,7.044,86.0,10.82,46.9
-0.143,0.124,8.346,7.039,86.0,10.82,46.78
0.063,0.166,8.319,7.031,86.0,10.81,46.68
0.005,0.166,8.29,7.025,86.0,10.81,46.66
-0.041,0.166,8.263,7.017,86.0,10.81,46.71
0.064,0.124,8.233,7.01,87.0,10.81,46.83
0.256,0.124,8.206,7.0,87.0,10.81,47.0
0.073,0.145,8.177,6.99,87.0,10.81,47.13
-0.143,0.145,8.15,6.979,87.0,10.81,47.33
-0.121,0.207,8.123,6.968,87.0,10.81,47.69
-0.092,0.311,8.095,6.958,87.0,10.81,48.13
-0.036,0.352,8.068,6.945,87.0,10.82,48.55
-0.108,0.166,8.043,6.933,87.0,10.81,48.87
0.034,0.186,8.018,6.922,87.0,10.81,49.19
0.11,0.145,7.993,6.909,87.0,10.81,49.52
0.017,0.104,7.97,6.898,87.0,10.81,49.89
0.123,0.166,7.947,6.886,84.0,10.81,50.27
0.317,0.166,7.925,6.873,84.0,10.79,50.61
0.186,0.145,7.904,6.861,84.0,10.79,50.91
-0.062,0.166,7.883,6.848,84.0,10.81,51.35
-0.067,0.166,7.863,6.836,84.0,10.81,51.89
-0.067,0.394,7.844,6.823,84.0,10.81,52.45
-0.016,0.207,7.826,6.812,84.0,10.79,52.86
-0.095,0.124,7.808,6.8,84.0,10.81,53.08
-0.115,0.145,7.789,6.789,84.0,10.79,53.27
0.215,0.124,7.772,6.779,84.0,10.79,53.44
-0.04,0.124,7.756,6.766,89.0,10.81,53.51
0.044,0.104,7.74,6.756,89.0,10.79,53.57
0.221,0.166,7.725,6.745,89.0,10.79,53.55
0.25,0.166,7.71,6.734,89.0,10.79,53.41
-0.072,0.104,7.697,6.724,89.0,10.81,53.29
-0.104,0.352,7.682,6.714,89.0,10.79,53.19
-0.1,0.186,7.67,6.704,89.0,10.79,53.1
-0.063,0.104,7.656,6.694,89.0,10.79,52.9
-0.148,0.166,7.644,6.687,93.0,10.79,52.7
0.008,0.083,7.631,6.676,93.0,10.79,52.58
0.065,0.124,7.62,6.667,93.0,10.79,52.44
-0.036,0.166,7.608,6.657,93.0,10.79,52.23
0.073,0.207,7.597,6.649,93.0,10.79,51.99
0.27,0.145,7.587,6.641,93.0,10.79,51.67
0.107,0.145,7.576,6.632,93.0,10.79,51.37
-0.107,0.352,7.564,6.625,93.0,10.79,51.14
-0.116,0.311,7.554,6.617,93.0,10.79,50.98
-0.056,0.104,7.544,6.61,93.0,10.79,50.73
-0.121,0.124,7.534,6.602,88.0,10.79,50.47
-0.158,0.145,7.527,6.595,88.0,10.79,50.23
0.222,0.083,7.516,6.589,88.0,10.78,49.98
-0.074,0.104,7.509,6.584,88.0,10.79,49.67
0.005,0.104,7.501,6.579,88.0,10.78,49.38
0.174,0.083,7.494,6.574,88.0,10.79,48.92
0.217,0.166,7.486,6.571,88.0,10.79,48.55
-0.104,0.124,7.481,6.57,88.0,10.79,48.29
-0.139,0.228,7.476,6.568,88.0,10.79,48.13
-0.131,0.435,7.475,6.57,88.0,10.79,47.97
-0.077,0.124,7.473,6.57,88.0,10.79,47.72
-0.164,0.104,7.474,6.573,88.0,10.79,47.51
