ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
-0.045,0.054375,7.409,10.129,88.0,9.41,47.38
-0.045,0.2305,7.402,10.149,88.0,9.41,48.63
0.036,0.132125,7.403,10.147,87.0,9.41,48.64
0.216,0.098375,7.399,10.115,87.0,9.41,48.57
0.073,0.098375,7.397,10.06,87.0,9.46,48.08
-0.056,0.09325,7.394,9.997,87.0,9.52,47.17
-0.075,0.328875,7.392,9.949,87.0,9.13,46.47
-0.072,0.313375,7.389,9.929,87.0,8.99,46.05
-0.08,0.126875,7.387,9.917,87.0,8.9,45.88
-0.071,0.126875,7.383,9.92,87.0,8.9,45.85
-0.061,0.132125,7.381,9.926,87.0,8.9,45.87
-0.014,0.3445,7.378,9.932,87.0,8.88,45.9
-0.087,0.35475,7.376,9.936,87.0,8.88,45.92
-0.121,0.31075,7.374,9.934,86.0,8.89,45.79
0.954,0.2875,7.372,9.932,86.0,8.86,45.83
-0.052,0.303,7.369,9.956,86.0,8.86,46.02
-0.089,0.32625,7.368,9.991,86.0,8.88,46.04
-0.026,0.36775,7.366,10.024,86.0,8.86,45.94
0.142,0.3755,7.363,10.046,86.0,8.86,45.9
0.087,0.264125,7.361,10.063,86.0,8.86,45.89
-0.081,0.02075,7.361,10.09,86.0,8.86,45.79
-0.098,0.126875,7.357,10.118,86.0,8.86,45.5
-0.092,0.03625,7.356,10.134,86.0,8.86,45.49
-0.094,0.2745,7.353,10.141,86.0,8.85,45.77
-0.088,0.313375,7.351,10.147,84.0,8.85,45.88
-0.089,0.341875,7.351,10.156,84.0,8.85,46.03
-0.021,0.038875,7.348,10.172,84.0,8.85,46.3
-0.085,0.069875,7.346,10.18,84.0,8.85,46.69
-0.123,0.095875,7.346,10.239,84.0,8.85,47.15
0.826,0.114,7.344,10.316,84.0,8.85,47.48
-0.003,0.2435,7.343,10.391,84.0,8.85,47.66
-0.112,0.362625,7.343,10.45,84.0,8.85,47.81
-0.064,0.362625,7.343,10.486,84.0,8.85,48.06
0.089,0.357375,7.343,10.483,84.0,8.85,48.14
0.116,0.409125,7.346,10.429,96.0,8.85,47.99
-0.074,0.448,7.346,10.367,96.0,8.85,47.58
-0.113,0.248625,7.351,10.249,96.0,8.85,47.24
-0.111,0.046625,7.351,10.243,96.0,8.85,47.23
-0.112,0.088,7.352,10.238,96.0,8.85,47.2
-0.104,0.126875,7.354,10.263,96.0,8.85,47.2
-0.094,0.385875,7.356,10.258,96.0,8.85,47.04
-0.048,0.35225,7.359,10.253,96.0,8.85,46.95
-0.114,0.365125,7.361,10.227,96.0,8.85,46.96
-0.059,0.246,7.363,10.2,96.0,8.85,46.72
0.898,0.046625,7.363,10.174,96.0,8.85,46.56
-0.096,0.069875,7.366,10.139,96.0,8.85,46.38
-0.106,0.054375,7.367,10.084,78.0,8.85,46.24
-0.003,0.038875,7.368,10.054,78.0,8.85,46.39
0.166,0.046625,7.368,10.073,78.0,8.85,46.37
0.012,0.046625,7.369,10.101,78.0,8.85,46.26
-0.083,0.033625,7.371,10.121,78.0,8.85,46.3
-0.103,0.031125,7.371,10.139,78.0,8.85,46.36
-0.094,0.02325,7.371,10.157,78.0,8.85,46.27
-0.081,0.031125,7.369,10.175,78.0,8.85,46.15
-0.02,0.357375,7.368,10.191,78.0,8.85,46.16
-0.03,0.160625,7.368,10.206,78.0,8.85,46.17
-0.06,0.31075,7.371,10.219,78.0,8.85,46.15
-0.112,0.305625,7.373,10.241,84.0,8.85,46.14
0.359,0.36,7.373,10.275,84.0,8.85,46.16
0.492,0.025875,7.369,10.325,84.0,8.85,46.2
-0.107,0.0155,7.367,10.387,84.0,8.85,46.21
-0.061,0.297875,7.362,10.464,84.0,8.85,46.18
0.04,0.357375,7.359,10.554,84.0,8.85,46.1
0.173,0.36,7.364,10.653,84.0,8.85,46.04
-0.036,0.341875,7.366,10.764,84.0,8.85,46.05
-0.096,0.35475,7.372,10.886,84.0,8.85,46.08
-0.1,0.227875,7.382,11.009,84.0,8.85,46.1
-0.092,0.292625,7.397,11.132,84.0,8.85,46.11
-0.115,0.271875,7.417,11.251,83.0,8.85,46.11
-0.1,0.36,7.442,11.359,83.0,8.85,46.11
-0.041,0.316,7.475,11.462,83.0,8.85,46.12
-0.077,0.025875,7.512,11.562,83.0,8.85,46.14
-0.118,0.277125,7.556,11.655,83.0,8.85,46.11
0.448,0.38325,7.604,11.743,83.0,8.85,46.03
0.368,0.393625,7.655,11.809,83.0,8.85,46.02
-0.123,0.19425,7.71,11.861,83.0,8.85,46.13
-0.082,0.046625,7.766,11.9,83.0,8.85,46.28
0.045,0.292625,7.822,11.931,83.0,8.85,46.49
0.162,0.3755,7.876,11.957,83.0,8.85,46.66
-0.062,0.39625,7.929,11.979,82.0,8.85,46.79
-0.106,0.261625,7.977,11.985,82.0,8.85,46.86
-0.109,0.196875,8.022,11.979,82.0,8.85,47.12
-0.109,0.02325,8.062,11.972,82.0,8.85,47.47
-0.106,0.163125,8.096,11.963,82.0,8.85,47.68
-0.104,0.025875,8.125,11.952,82.0,8.85,47.78
-0.078,0.163125,8.15,11.933,82.0,8.85,47.85
-0.033,0.196875,8.171,11.912,82.0,8.88,48.02
-0.112,0.033625,8.188,11.88,82.0,8.89,48.23
-0.132,0.1165,8.201,11.846,82.0,9.01,48.2
0.94,0.025875,8.211,11.808,82.0,9.14,47.94
-0.089,0.313375,8.217,11.769,87.0,9.05,47.6
-0.103,0.033625,8.221,11.731,87.0,9.12,47.32
-0.026,0.227875,8.221,11.691,87.0,9.3,47.0
0.148,0.18125,8.219,11.651,87.0,9.47,46.67
0.046,0.391,8.215,11.613,87.0,9.68,46.38
-0.097,0.391,8.21,11.578,87.0,9.68,46.26
-0.11,0.3755,8.201,11.543,87.0,9.61,46.15
-0.111,0.365125,8.191,11.51,87.0,9.65,46.1
-0.101,0.39625,8.177,11.477,87.0,9.76,46.22
-0.101,0.38075,8.162,11.445,87.0,9.68,46.24
-0.054,0.378125,8.147,11.415,87.0,9.79,46.14
-0.05,0.365125,8.129,11.388,85.0,9.91,46.09
0.658,0.3445,8.112,11.362,85.0,10.0,46.08
0.095,0.393625,8.092,11.339,85.0,9.9,46.08
0.688,0.35225,8.07,11.318,85.0,9.82,46.06
-0.116,0.35475,8.049,11.299,85.0,9.79,46.04
-0.089,0.398875,8.028,11.288,85.0,9.73,45.97
0.021,0.385875,8.007,11.284,85.0,9.74,45.93
0.173,0.3315,7.985,11.288,85.0,9.69,45.93
-0.014,0.29525,7.965,11.305,85.0,9.65,45.92
-0.095,0.2745,7.943,11.33,85.0,9.61,45.93
-0.098,0.292625,7.924,11.369,86.0,9.61,45.97
-0.087,0.404,7.906,11.421,86.0,9.71,46.07
-0.075,0.3185,7.891,11.482,86.0,9.77,46.18
-0.07,0.163125,7.877,11.554,86.0,9.86,46.2
-0.035,0.22275,7.87,11.635,86.0,9.86,46.2
-0.003,0.199375,7.868,11.723,86.0,9.72,46.16
-0.086,0.248625,7.869,11.816,86.0,9.63,46.1
-0.038,0.1165,7.877,11.913,86.0,9.52,46.06
0.939,0.196875,7.89,12.012,86.0,9.52,46.06
-0.075,0.248625,7.91,12.114,86.0,9.46,46.09
-0.069,0.163125,7.934,12.213,86.0,9.38,46.12
0.015,0.25125,7.964,12.306,84.0,9.28,46.19
0.193,0.3315,7.994,12.396,84.0,9.14,46.34
0.045,0.305625,8.028,12.48,84.0,9.17,46.53
-0.072,0.199375,8.063,12.56,84.0,9.22,46.75
-0.08,0.02325,8.1,12.631,84.0,9.24,46.98
-0.085,0.2745,8.139,12.694,84.0,9.24,47.15
-0.085,0.22275,8.179,12.75,84.0,9.33,47.31
-0.084,0.349625,8.218,12.801,84.0,9.36,47.49
-0.067,0.3315,8.257,12.848,84.0,9.41,47.7
-0.01,0.385875,8.295,12.888,84.0,9.23,47.85
-0.088,0.277125,8.33,12.915,84.0,9.08,47.99
-0.125,0.328875,8.359,12.939,88.0,9.06,48.07
0.928,0.385875,8.383,12.954,88.0,9.08,48.02
-0.044,0.2435,8.402,12.959,88.0,9.21,47.83
-0.099,0.1165,8.421,12.951,88.0,9.34,47.6
-0.039,0.271875,8.436,12.937,88.0,9.36,47.37
0.126,0.22525,8.447,12.917,88.0,9.4,47.1
0.099,0.1165,8.456,12.892,88.0,9.45,46.87
-0.086,0.246,8.461,12.859,88.0,9.5,46.72
-0.108,0.31075,8.462,12.823,88.0,9.5,46.62
-0.11,0.271875,8.461,12.788,88.0,9.45,46.56
-0.113,0.2875,8.456,12.745,88.0,9.41,46.49
-0.112,0.02075,8.449,12.702,84.0,9.4,46.43
-0.113,0.32625,8.442,12.657,84.0,9.39,46.38
-0.048,0.2745,8.432,12.61,84.0,9.39,46.37
-0.086,0.378125,8.422,12.563,84.0,9.41,46.34
-0.135,0.385875,8.412,12.516,84.0,9.43,46.32
0.41,0.25125,8.402,12.469,84.0,9.43,46.25
0.387,0.199375,8.39,12.421,84.0,9.4,46.19
-0.129,0.227875,8.376,12.372,84.0,9.32,46.18
-0.091,0.305625,8.36,12.326,84.0,9.32,46.2
0.031,0.404,8.341,12.28,84.0,9.34,46.21
0.145,0.046625,8.323,12.239,84.0,9.4,46.22
-0.065,0.215,8.303,12.198,84.0,9.41,46.25
-0.125,0.207125,8.282,12.16,84.0,9.43,46.29
-0.127,0.347,8.261,12.125,84.0,9.43,46.32
-0.131,0.196875,8.239,12.09,84.0,9.44,46.35
-0.128,0.240875,8.22,12.058,84.0,9.49,46.35
-0.132,0.328875,8.199,12.026,84.0,9.55,46.28
-0.116,0.300375,8.177,11.999,84.0,9.57,46.21
-0.057,0.22525,8.156,11.972,84.0,9.51,46.18
-0.13,0.321125,8.133,11.946,84.0,9.51,46.19
-0.171,0.2875,8.11,11.921,84.0,9.46,46.18
0.845,0.31075,8.088,11.898,84.0,9.43,46.16
-0.092,0.3755,8.064,11.873,86.0,9.39,46.12
-0.151,0.3185,8.041,11.85,86.0,9.36,46.16
-0.096,0.36775,8.016,11.828,86.0,9.38,46.27
0.068,0.0285,7.991,11.806,86.0,9.38,46.46
0.051,0.1165,7.966,11.784,86.0,9.36,46.65
-0.14,0.2435,7.943,11.762,86.0,9.35,46.82
-0.162,0.196875,7.919,11.741,86.0,9.35,47.05
-0.163,0.305625,7.898,11.721,86.0,9.35,47.27
-0.154,0.349625,7.879,11.702,86.0,9.35,47.46
-0.151,0.372875,7.86,11.684,86.0,9.35,47.62
-0.12,0.220125,7.845,11.664,88.0,9.35,47.78
-0.081,0.357375,7.835,11.644,88.0,9.35,47.93
-0.164,0.22525,7.825,11.627,88.0,9.35,48.05
-0.179,0.033625,7.812,11.609,88.0,9.35,48.05
0.861,0.22525,7.8,11.593,88.0,9.36,47.91
-0.136,0.199375,7.789,11.575,88.0,9.35,47.64
-0.14,0.308125,7.773,11.558,88.0,9.34,47.36
-0.057,0.269375,7.757,11.543,88.0,9.33,47.15
0.121,0.321125,7.742,11.528,88.0,9.34,47.02
0.008,0.347,7.727,11.516,88.0,9.35,46.91
-0.128,0.227875,7.711,11.504,88.0,9.35,46.8
-0.135,0.2745,7.695,11.496,88.0,9.35,46.68
-0.133,0.35475,7.68,11.488,88.0,9.34,46.6
-0.13,0.35475,7.666,11.486,88.0,9.35,46.54
-0.129,0.126875,7.658,11.485,88.0,9.35,46.49
-0.109,0.163125,7.654,11.487,88.0,9.35,46.41
-0.044,0.357375,7.653,11.492,88.0,9.35,46.3
-0.126,0.393625,7.65,11.499,88.0,9.35,46.24
-0.165,0.264125,7.647,11.512,88.0,9.36,46.22
0.905,0.3315,7.645,11.523,88.0,9.35,46.21
-0.075,0.284875,7.64,11.538,88.0,9.35,46.22
-0.122,0.1165,7.64,11.553,86.0,9.35,46.21
-0.059,0.3445,7.642,11.568,86.0,9.35,46.2
0.11,0.22275,7.644,11.583,86.0,9.35,46.22
0.083,0.248625,7.655,11.595,86.0,9.35,46.25
-0.101,0.29525,7.671,11.609,86.0,9.36,46.25
-0.117,0.3315,7.684,11.619,86.0,9.36,46.22
-0.118,0.199375,7.698,11.629,86.0,9.38,46.14
-0.117,0.35475,7.714,11.636,86.0,9.38,46.11
-0.116,0.16575,7.732,11.643,86.0,9.38,46.12
-0.095,0.1165,7.754,11.648,86.0,9.38,46.13
-0.04,0.1165,7.771,11.65,86.0,9.38,46.16
-0.123,0.45325,7.788,11.65,84.0,9.38,46.16
-0.162,0.292625,7.807,11.648,84.0,9.38,46.18
0.897,0.398875,7.824,11.643,84.0,9.35,46.21
-0.082,0.3445,7.842,11.635,84.0,9.36,46.21
-0.13,0.2175,7.857,11.626,84.0,9.56,46.22
-0.069,0.3315,7.87,11.615,84.0,9.84,46.18
0.099,0.22275,7.882,11.603,84.0,9.94,46.13
0.067,0.1165,7.892,11.589,84.0,9.49,46.1
-0.113,0.1165,7.901,11.575,84.0,9.5,46.11
-0.132,0.372875,7.907,11.561,84.0,9.47,46.12
-0.132,0.2175,7.913,11.546,84.0,9.39,46.11
-0.135,0.25375,7.915,11.528,83.0,9.3,46.09
-0.136,0.25125,7.915,11.513,83.0,9.46,46.13
-0.131,0.32625,7.916,11.496,83.0,9.45,46.24
-0.062,0.26675,7.915,11.481,83.0,9.36,46.35
-0.132,0.259,7.911,11.466,83.0,9.36,46.5
-0.164,0.316,7.906,11.451,83.0,9.33,46.66
0.719,0.22525,7.9,11.436,83.0,9.3,46.79
0.012,0.328875,7.892,11.421,83.0,9.33,46.93
-0.153,0.114,7.884,11.41,83.0,9.34,47.13
-0.103,0.316,7.875,11.4,83.0,9.35,47.39
0.042,0.398875,7.863,11.394,83.0,9.34,47.65
0.095,0.36775,7.852,11.391,84.0,9.33,47.96
-0.111,0.347,7.84,11.392,84.0,9.33,48.42
-0.151,0.398875,7.829,11.397,84.0,9.33,48.98
-0.147,0.417,7.818,11.407,84.0,9.33,49.5
-0.144,0.31075,7.805,11.421,84.0,9.33,49.97
-0.145,0.160625,7.795,11.438,84.0,9.33,50.38
-0.124,0.220125,7.787,11.455,84.0,9.33,50.85
-0.076,0.277125,7.781,11.474,84.0,9.33,51.34
-0.156,0.1165,7.777,11.491,84.0,9.33,51.85
-0.194,0.025875,7.776,11.508,84.0,9.33,52.39
0.858,0.02075,7.776,11.522,84.0,9.33,52.91
-0.124,0.196875,7.779,11.534,90.0,9.33,53.28
-0.148,0.16575,7.784,11.547,90.0,9.33,53.56
-0.075,0.3755,7.793,11.556,90.0,9.33,53.77
0.097,0.12175,7.803,11.561,90.0,9.32,53.94
0.031,0.025875,7.813,11.565,90.0,9.33,53.89
-0.127,0.02075,7.827,11.565,90.0,9.32,53.62
-0.137,0.114,7.84,11.563,90.0,9.32,53.29
-0.132,0.163125,7.853,11.561,90.0,9.32,52.99
-0.127,0.321125,7.863,11.553,90.0,9.32,52.67
-0.126,0.1165,7.871,11.547,90.0,9.33,52.35
-0.12,0.163125,7.876,11.537,91.0,9.33,52.06
-0.04,0.349625,7.881,11.526,91.0,9.33,51.81
-0.099,0.025875,7.885,11.514,91.0,9.33,51.57
-0.136,0.196875,7.888,11.502,91.0,9.32,51.33
0.694,0.33925,7.891,11.492,91.0,9.32,51.07
0.122,0.35225,7.897,11.486,91.0,9.32,50.76
-0.123,0.357375,7.904,11.486,91.0,9.3,50.47
-0.075,0.297875,7.909,11.496,91.0,9.3,50.24
0.065,0.031125,7.91,11.514,91.0,9.3,50.0
0.139,0.305625,7.907,11.55,91.0,9.3,49.72
-0.068,0.038875,7.901,11.597,86.0,9.3,49.44
-0.109,0.305625,7.896,11.661,86.0,9.3,49.19
-0.106,0.35225,7.887,11.737,86.0,9.3,48.93
-0.106,0.248625,7.88,11.826,86.0,9.29,48.75
-0.106,0.29525,7.874,11.921,86.0,9.29,48.66
-0.104,0.3445,7.869,12.022,86.0,9.28,48.5
-0.036,0.308125,7.869,12.125,86.0,9.28,48.24
-0.07,0.3185,7.874,12.224,86.0,9.28,47.99
-0.125,0.248625,7.882,12.314,86.0,9.28,47.84
0.36,0.3885,7.898,12.394,86.0,9.28,47.7
0.451,0.35475,7.919,12.464,86.0,9.28,47.55
-0.121,0.227875,7.945,12.526,86.0,9.28,47.41
-0.088,0.398875,7.978,12.58,83.0,9.28,47.27
0.028,0.31075,8.017,12.622,83.0,9.28,47.17
0.153,0.158,8.057,12.655,83.0,9.28,47.11
-0.052,0.31075,8.1,12.682,83.0,9.28,47.0
-0.117,0.316,8.142,12.707,83.0,9.28,46.88
-0.121,0.1165,8.186,12.722,83.0,9.28,46.73
-0.12,0.308125,8.226,12.728,83.0,9.28,46.6
-0.121,0.313375,8.262,12.724,83.0,9.28,46.54
-0.12,0.189,8.295,12.714,83.0,9.28,46.51
-0.06,0.372875,8.324,12.694,83.0,9.28,46.49
-0.089,0.271875,8.349,12.669,83.0,9.28,46.44
-0.147,0.269375,8.37,12.639,80.0,9.28,46.39
0.24,0.269375,8.386,12.605,80.0,9.28,46.37
0.508,0.3445,8.399,12.57,80.0,9.28,46.36
-0.147,0.347,8.408,12.532,80.0,9.28,46.33
-0.115,0.163125,8.416,12.494,80.0,9.28,46.31
-0.001,0.046625,8.417,12.458,80.0,9.28,46.25
0.132,0.328875,8.417,12.421,80.0,9.28,46.17
-0.067,0.32375,8.416,12.386,80.0,9.28,46.13
-0.14,0.39625,8.411,12.351,80.0,9.28,46.14
-0.144,0.305625,8.404,12.32,80.0,9.28,46.15
-0.138,0.32375,8.394,12.291,80.0,9.28,46.15
-0.141,0.03625,8.384,12.264,80.0,9.28,46.14
-0.129,0.106125,8.371,12.239,80.0,9.28,46.16
-0.067,0.341875,8.356,12.216,80.0,9.28,46.25
-0.143,0.1165,8.339,12.193,80.0,9.28,46.3
-0.178,0.199375,8.32,12.172,80.0,9.28,46.31
0.817,0.22525,8.3,12.151,80.0,9.28,46.29
-0.096,0.264125,8.281,12.129,80.0,9.28,46.23
-0.156,0.22525,8.258,12.107,80.0,9.28,46.14
-0.098,0.264125,8.236,12.087,80.0,9.28,46.15
0.063,0.271875,8.215,12.064,80.0,9.28,46.18
0.057,0.248625,8.191,12.043,80.0,9.28,46.2
-0.125,0.328875,8.169,12.02,80.0,9.28,46.19
-0.144,0.3445,8.146,11.998,79.0,9.28,46.19
-0.139,0.259,8.124,11.976,79.0,9.28,46.21
-0.133,0.31075,8.102,11.953,79.0,9.28,46.22
-0.132,0.22275,8.08,11.931,79.0,9.28,46.22
-0.093,0.271875,8.058,11.908,79.0,9.28,46.24
-0.056,0.347,8.037,11.886,79.0,9.28,46.23
-0.136,0.158,8.017,11.865,79.0,9.28,46.15
-0.097,0.119125,7.997,11.843,79.0,9.28,46.1
0.884,0.347,7.977,11.823,79.0,9.28,46.11
-0.116,0.357375,7.96,11.802,79.0,9.28,46.13
-0.111,0.362625,7.941,11.782,79.0,9.28,46.15
