ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
-0.215,0.414,2.446,2.62,78.0,9.86,46.27
-0.163,0.166,2.444,2.62,78.0,9.88,46.5
-0.071,0.186,2.444,2.62,75.0,9.88,46.78
0.075,0.186,2.446,2.62,75.0,9.88,47.11
-0.161,0.186,2.446,2.62,75.0,9.88,47.38
-0.3,0.186,2.446,2.62,75.0,9.88,47.58
-0.282,0.186,2.445,2.62,75.0,9.88,47.74
-0.254,0.186,2.445,2.62,75.0,9.88,47.83
-0.197,0.186,2.444,2.62,75.0,9.88,47.9
-0.161,0.207,2.445,2.62,75.0,9.85,47.95
-0.213,0.186,2.444,2.62,75.0,9.86,47.93
0.216,0.414,2.444,2.62,75.0,9.85,47.81
-0.183,0.435,2.444,2.62,75.0,9.85,47.68
-0.048,0.207,2.446,2.62,75.0,9.84,47.58
0.077,0.186,2.446,2.62,78.0,9.85,47.57
0.228,0.166,2.445,2.62,78.0,9.85,47.6
-0.036,0.186,2.446,2.62,78.0,9.85,47.61
-0.141,0.166,2.446,2.62,78.0,9.85,47.54
-0.125,0.166,2.446,2.62,78.0,9.86,47.45
-0.122,0.186,2.446,2.62,78.0,9.88,47.31
-0.121,0.186,2.446,2.619,78.0,9.86,47.22
-0.069,0.207,2.444,2.62,78.0,9.86,47.22
-0.083,0.186,2.444,2.62,78.0,9.86,47.29
-0.127,0.186,2.444,2.62,78.0,9.88,47.35
0.285,0.518,2.444,2.62,78.0,9.88,47.35
-0.073,0.249,2.444,2.619,78.0,9.88,47.35
0.027,0.186,2.444,2.619,78.0,9.88,47.36
0.167,0.166,2.444,2.618,78.0,9.88,47.38
0.276,0.186,2.444,2.618,78.0,9.88,47.41
-0.037,0.166,2.444,2.618,78.0,9.88,47.38
-0.101,0.166,2.444,2.618,72.0,9.88,47.37
-0.09,0.166,2.444,2.618,72.0,9.88,47.32
-0.089,0.186,2.444,2.618,72.0,9.88,47.19
-0.085,0.166,2.444,2.618,72.0,9.88,47.14
-0.062,0.207,2.444,2.618,72.0,9.86,47.16
-0.035,0.186,2.444,2.618,72.0,9.86,47.23
-0.104,0.186,2.444,2.618,72.0,9.86,47.3
0.319,0.456,2.444,2.618,72.0,9.86,47.31
-0.096,0.435,2.444,2.618,72.0,9.88,47.3
0.019,0.186,2.444,2.618,72.0,9.89,47.32
0.132,0.228,2.444,2.618,72.0,9.9,47.35
0.293,0.477,2.444,2.618,72.0,9.9,47.4
0.028,1.637,2.444,2.618,72.0,9.9,47.38
-0.092,0.249,2.444,2.618,70.0,9.9,47.36
-0.084,0.352,2.442,2.618,70.0,9.9,47.33
-0.076,0.435,2.444,2.618,70.0,9.9,47.26
-0.065,0.414,2.444,2.618,70.0,9.9,47.24
-0.052,0.394,2.441,2.618,70.0,9.9,47.27
0.009,0.373,2.442,2.618,70.0,9.9,47.26
-0.036,0.414,2.441,2.616,70.0,9.9,47.14
-0.073,0.331,2.441,2.618,70.0,9.9,46.9
0.3,0.622,2.441,2.616,70.0,9.9,46.59
0.023,0.269,2.441,2.618,70.0,9.9,46.27
0.09,0.228,2.441,2.618,70.0,9.9,46.24
0.232,0.394,2.441,2.615,70.0,9.9,46.27
0.248,0.249,2.441,2.615,70.0,9.9,46.22
-0.035,0.228,2.441,2.616,70.0,9.9,46.06
-0.062,0.228,2.441,2.616,68.0,9.9,45.84
-0.06,0.311,2.441,2.615,68.0,9.9,45.76
-0.072,0.207,2.441,2.615,68.0,9.9,45.67
-0.07,0.249,2.44,2.615,68.0,9.9,45.63
-0.022,0.249,2.439,2.615,68.0,9.9,45.6
-0.016,0.186,2.439,2.615,68.0,9.9,45.59
-0.064,0.269,2.439,2.615,68.0,9.91,45.55
0.318,0.725,2.439,2.615,68.0,9.91,45.54
-0.025,0.394,2.439,2.615,68.0,9.91,45.45
0.082,0.249,2.439,2.615,68.0,9.91,45.41
0.219,0.207,2.439,2.615,68.0,9.91,45.35
0.349,0.331,2.439,2.615,68.0,9.91,45.32
0.078,0.29,2.439,2.615,68.0,9.91,45.25
0.014,0.228,2.439,2.615,68.0,9.91,45.12
0.018,0.228,2.439,2.615,70.0,9.91,44.9
0.011,0.311,2.437,2.615,70.0,9.91,44.54
0.029,0.207,2.436,2.614,70.0,9.91,44.29
0.064,0.228,2.436,2.614,70.0,9.91,44.19
-0.013,0.352,2.436,2.615,70.0,9.91,44.11
0.355,0.456,2.436,2.613,70.0,9.91,44.04
-0.032,0.477,2.436,2.614,70.0,9.93,43.98
0.075,0.228,2.436,2.613,70.0,9.93,43.94
0.146,0.311,2.436,2.613,70.0,9.93,43.91
0.265,0.29,2.436,2.613,70.0,9.93,43.92
-0.012,0.29,2.436,2.613,70.0,9.93,43.97
-0.155,0.249,2.436,2.613,76.0,9.93,44.13
-0.165,0.269,2.436,2.613,76.0,9.93,44.5
-0.176,0.29,2.436,2.613,76.0,9.93,44.77
-0.123,0.269,2.434,2.613,76.0,9.93,45.1
-0.191,0.311,2.435,2.613,76.0,9.93,45.47
-0.228,0.477,2.434,2.613,76.0,9.93,45.87
0.115,0.559,2.434,2.613,76.0,9.93,46.25
-0.158,0.228,2.434,2.613,76.0,9.93,46.54
-0.1,0.269,2.434,2.613,76.0,9.91,46.81
0.044,1.119,2.434,2.613,80.0,9.93,47.06
0.038,1.554,2.434,2.613,80.0,9.93,47.36
-0.215,2.01,2.434,2.613,80.0,9.93,47.64
-0.226,1.657,2.434,2.613,80.0,9.93,47.85
-0.205,1.16,2.434,2.613,80.0,9.93,47.89
-0.125,2.01,2.434,2.613,80.0,9.93,47.82
-0.105,2.61,2.434,2.611,80.0,9.94,47.7
-0.127,1.802,2.434,2.611,80.0,9.91,47.57
0.292,2.051,2.431,2.61,80.0,9.94,47.41
-0.054,0.932,2.431,2.61,80.0,9.84,47.03
0.058,1.72,2.431,2.611,80.0,9.74,46.69
0.207,1.554,2.431,2.61,80.0,9.82,46.48
0.301,2.61,2.431,2.61,80.0,9.82,46.38
0.04,2.61,2.431,2.61,80.0,9.82,46.2
0.006,1.761,2.431,2.61,82.0,9.82,45.99
0.009,1.74,2.431,2.61,82.0,9.82,45.7
0.02,2.569,2.431,2.61,82.0,9.82,45.35
0.064,4.227,2.431,2.61,82.0,9.8,45.12
0.003,3.522,2.431,2.611,82.0,9.8,44.94
0.278,2.983,2.431,2.61,82.0,9.8,44.76
0.039,2.652,2.431,2.61,82.0,9.8,44.76
0.037,3.999,2.43,2.61,82.0,9.79,44.73
0.051,2.88,2.43,2.61,82.0,9.79,44.72
0.102,2.072,2.43,2.61,82.0,9.8,44.75
-0.227,3.17,2.429,2.61,82.0,9.8,44.76
-0.483,3.356,2.429,2.61,82.0,9.8,44.59
-0.532,2.134,2.429,2.61,82.0,9.8,44.37
-0.55,1.657,2.429,2.61,82.0,9.79,44.19
-0.56,1.616,2.429,2.61,82.0,9.79,44.19
-0.64,1.885,2.429,2.609,82.0,9.78,44.3
-0.516,1.326,2.429,2.609,82.0,9.78,44.39
-0.363,1.264,2.429,2.608,82.0,9.78,44.54
-0.539,0.725,2.429,2.608,82.0,9.78,44.77
-0.435,0.642,2.429,2.608,82.0,9.78,44.79
-0.233,1.285,2.429,2.61,82.0,9.78,44.91
-0.354,1.14,2.429,2.608,82.0,9.79,44.91
-0.527,1.057,2.429,2.608,82.0,9.79,44.91
-0.508,0.477,2.429,2.61,82.0,9.79,44.93
-0.466,0.601,2.429,2.608,82.0,9.79,44.8
-0.364,0.539,2.429,2.608,82.0,9.79,44.77
-0.415,0.331,2.429,2.608,82.0,9.79,44.77
-0.285,0.311,2.429,2.608,82.0,9.79,44.73
-0.076,0.559,2.429,2.608,82.0,9.79,44.76
-0.243,0.269,2.429,2.608,82.0,9.8,44.8
-0.129,0.352,2.429,2.608,82.0,9.8,44.81
0.068,0.269,2.429,2.608,84.0,9.82,44.82
-0.044,0.269,2.429,2.608,84.0,9.82,44.86
-0.224,0.249,2.429,2.608,84.0,9.82,44.89
-0.182,0.373,2.429,2.608,84.0,9.82,44.89
-0.128,0.456,2.429,2.608,84.0,9.82,44.68
-0.046,1.243,2.429,2.608,84.0,9.8,44.51
-0.09,0.249,2.429,2.608,84.0,9.8,44.73
0.285,1.844,2.429,2.606,84.0,9.8,45.06
0.044,4.89,2.429,2.606,84.0,9.8,45.18
0.078,2.963,2.429,2.608,84.0,9.8,45.11
0.228,1.098,2.429,2.606,84.0,9.8,45.2
0.374,0.518,2.429,2.608,84.0,9.8,45.49
0.091,0.767,2.427,2.606,84.0,9.8,45.47
-0.026,0.497,2.429,2.605,84.0,9.8,45.79
0.084,0.518,2.429,2.606,84.0,9.8,45.97
0.118,0.746,2.429,2.605,84.0,9.8,45.02
0.129,0.29,2.429,2.608,84.0,9.79,43.74
0.037,0.373,2.427,2.605,84.0,9.79,43.51
0.419,0.601,2.426,2.605,84.0,9.8,44.7
0.029,0.394,2.426,2.605,84.0,9.8,46.5
0.156,0.228,2.426,2.605,86.0,9.8,46.52
0.26,0.29,2.426,2.605,86.0,9.8,45.85
0.387,0.249,2.426,2.605,86.0,9.8,45.15
0.138,0.228,2.426,2.605,86.0,9.8,44.61
0.028,0.207,2.426,2.605,86.0,9.8,44.34
0.032,0.186,2.425,2.605,86.0,9.8,44.45
0.038,0.207,2.425,2.605,86.0,9.8,44.64
0.1,0.186,2.426,2.605,86.0,9.8,44.95
0.082,0.207,2.426,2.605,86.0,9.8,44.98
0.052,0.186,2.426,2.605,86.0,9.8,44.92
0.384,0.518,2.426,2.605,86.0,9.8,45.0
0.092,0.29,2.429,2.605,86.0,9.8,44.96
0.19,0.207,2.429,2.605,86.0,9.8,44.77
0.304,0.207,2.429,2.605,86.0,9.8,44.58
0.378,0.186,2.429,2.605,86.0,9.8,44.47
0.116,0.166,2.431,2.605,86.0,9.8,44.27
0.036,0.186,2.431,2.605,86.0,9.8,44.01
0.006,0.166,2.431,2.605,86.0,9.8,43.81
-0.018,0.207,2.431,2.605,86.0,9.8,43.63
0.008,0.186,2.431,2.605,86.0,9.8,43.72
-0.083,0.166,2.431,2.605,86.0,9.8,43.97
0.005,0.331,2.431,2.605,86.0,9.8,44.39
0.087,0.435,2.431,2.603,86.0,9.8,44.82
-0.036,0.166,2.431,2.603,86.0,9.8,45.18
0.029,0.145,2.431,2.605,86.0,9.8,45.54
0.156,0.124,2.431,2.603,86.0,9.8,45.96
0.023,0.145,2.434,2.604,86.0,9.8,46.43
-0.149,0.145,2.434,2.604,120.0,9.8,46.83
-0.15,0.145,2.434,2.603,120.0,9.8,47.21
-0.136,0.166,2.434,2.603,120.0,9.8,47.43
-0.082,0.207,2.434,2.603,120.0,9.8,47.69
-0.16,0.186,2.434,2.603,120.0,9.8,47.96
0.006,0.331,2.432,2.603,120.0,9.8,48.28
0.024,0.352,2.434,2.603,120.0,9.8,48.56
-0.068,0.166,2.432,2.603,120.0,9.8,48.74
0.016,0.166,2.431,2.603,85.0,9.8,48.83
0.15,0.186,2.431,2.603,85.0,9.8,48.93
-0.009,0.186,2.431,2.603,85.0,9.8,49.01
-0.144,0.207,2.431,2.603,85.0,9.8,49.03
-0.137,0.166,2.431,2.603,85.0,9.8,49.03
-0.117,0.207,2.431,2.603,85.0,9.8,48.92
-0.059,0.207,2.431,2.603,85.0,9.8,48.87
-0.131,0.186,2.431,2.603,85.0,9.8,48.82
0.088,0.394,2.431,2.603,85.0,9.8,48.82
0.05,0.331,2.431,2.603,85.0,9.8,48.81
0.067,0.186,2.431,2.603,85.0,9.8,48.74
0.231,0.207,2.431,2.603,85.0,9.8,48.69
0.05,0.186,2.431,2.603,85.0,9.8,48.67
-0.085,0.207,2.431,2.603,84.0,9.8,48.65
-0.076,0.207,2.431,2.6,84.0,9.8,48.61
-0.066,0.186,2.431,2.6,84.0,9.8,48.41
-0.001,0.186,2.431,2.601,84.0,9.8,48.24
-0.066,0.186,2.431,2.6,84.0,9.8,48.1
-0.082,0.249,2.429,2.6,84.0,9.8,48.05
0.281,0.559,2.429,2.6,84.0,9.8,48.04
0.01,0.186,2.429,2.6,84.0,9.8,48.0
0.083,0.166,2.429,2.6,84.0,9.8,47.89
0.237,0.186,2.429,2.6,84.0,9.8,47.8
0.2,0.186,2.429,2.6,84.0,9.8,47.74
-0.037,0.186,2.429,2.6,84.0,9.8,47.64
-0.037,0.166,2.429,2.6,89.0,9.8,47.5
-0.024,0.166,2.429,2.6,89.0,9.82,47.22
-0.007,0.186,2.429,2.6,89.0,9.82,46.86
0.058,0.249,2.426,2.6,89.0,9.82,46.53
0.034,0.186,2.426,2.6,89.0,9.82,46.27
0.0,0.207,2.426,2.6,89.0,9.82,46.05
0.372,0.58,2.426,2.6,89.0,9.82,45.85
0.064,0.249,2.426,2.6,89.0,9.8,45.61
0.167,0.186,2.426,2.6,89.0,9.8,45.38
0.305,0.186,2.426,2.6,89.0,9.82,45.17
0.388,0.166,2.426,2.6,89.0,9.8,44.99
0.111,0.166,2.426,2.6,89.0,9.8,44.82
0.058,0.186,2.426,2.6,89.0,9.8,44.64
0.063,0.186,2.426,2.6,89.0,9.8,44.44
0.064,0.166,2.424,2.6,89.0,9.8,44.14
0.066,0.186,2.424,2.6,89.0,9.8,43.95
0.113,0.186,2.424,2.6,89.0,9.8,43.86
0.093,0.186,2.424,2.599,89.0,9.82,43.82
0.048,0.166,2.424,2.599,89.0,9.82,43.74
0.411,0.559,2.424,2.6,89.0,9.82,43.73
0.073,0.331,2.424,2.599,75.0,9.8,43.73
0.183,0.186,2.424,2.599,75.0,9.82,43.73
0.304,0.186,2.424,2.599,75.0,9.82,43.73
0.407,0.145,2.424,2.6,75.0,9.82,43.74
0.134,0.186,2.424,2.599,75.0,9.82,43.73
0.057,0.186,2.424,2.598,75.0,9.82,43.73
0.057,0.166,2.424,2.598,75.0,9.82,43.7
0.057,0.186,2.424,2.598,75.0,9.82,43.61
0.05,0.186,2.422,2.598,75.0,9.82,43.56
0.05,0.145,2.421,2.598,75.0,9.82,43.56
0.071,0.166,2.421,2.598,75.0,9.82,43.57
-0.022,0.166,2.421,2.598,55.0,9.82,43.59
0.165,0.414,2.421,2.598,55.0,9.82,43.61
0.059,0.477,2.421,2.598,55.0,9.82,43.78
0.013,0.186,2.421,2.598,55.0,9.82,44.05
0.081,0.186,2.421,2.598,55.0,9.82,44.35
0.219,0.186,2.421,2.598,55.0,9.82,44.68
0.033,0.207,2.421,2.598,55.0,9.82,44.96
-0.154,0.166,2.42,2.598,55.0,9.82,45.2
-0.158,0.166,2.421,2.598,55.0,9.82,45.43
-0.156,0.166,2.421,2.598,55.0,9.82,45.56
-0.155,0.186,2.421,2.598,55.0,9.83,45.76
-0.096,0.186,2.42,2.598,55.0,9.82,46.01
-0.164,0.166,2.419,2.596,55.0,9.82,46.29
-0.193,0.228,2.419,2.598,55.0,9.82,46.58
0.152,0.497,2.419,2.598,55.0,9.83,46.79
-0.105,0.207,2.419,2.598,55.0,9.82,46.96
-0.044,0.166,2.419,2.596,55.0,9.82,47.15
0.098,0.166,2.419,2.595,75.0,9.83,47.4
0.085,0.186,2.419,2.598,75.0,9.83,47.66
-0.173,0.186,2.419,2.595,75.0,9.83,47.85
-0.191,0.186,2.419,2.595,75.0,9.83,47.98
-0.18,0.166,2.419,2.595,75.0,9.83,47.99
-0.171,0.207,2.419,2.595,75.0,9.83,47.99
-0.106,0.207,2.419,2.595,75.0,9.83,48.01
-0.171,0.207,2.419,2.595,75.0,9.83,48.1
-0.19,0.207,2.419,2.595,75.0,9.83,48.18
0.185,0.477,2.419,2.595,75.0,9.83,48.22
-0.089,0.228,2.419,2.595,75.0,9.83,48.18
-0.015,0.186,2.416,2.595,75.0,9.83,48.1
0.134,0.166,2.416,2.595,77.0,9.83,48.05
0.129,0.186,2.416,2.595,77.0,9.83,48.01
-0.114,0.186,2.416,2.595,77.0,9.83,47.9
-0.116,0.166,2.416,2.595,77.0,9.83,47.75
-0.089,0.186,2.416,2.595,77.0,9.83,47.5
-0.065,0.166,2.416,2.595,77.0,9.83,47.18
-0.032,0.186,2.416,2.595,77.0,9.82,46.85
0.04,0.166,2.416,2.595,77.0,9.83,46.58
-0.024,0.186,2.416,2.595,77.0,9.83,46.34
0.126,0.352,2.416,2.595,77.0,9.83,46.08
0.216,0.58,2.416,2.595,77.0,9.83,45.8
0.104,0.166,2.416,2.595,77.0,9.83,45.54
0.201,0.186,2.416,2.595,77.0,9.83,45.32
0.375,0.166,2.416,2.595,77.0,9.83,45.13
