ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
-0.121,0.186,5.802,10.146,74.0,12.48,21.15
-0.148,0.249,5.847,10.111,74.0,12.48,21.09
-0.146,0.186,5.907,10.072,74.0,12.48,20.95
-0.158,0.249,5.954,10.031,74.0,12.48,20.66
-0.156,0.311,5.992,9.989,74.0,12.48,20.48
-0.101,0.186,6.027,9.944,74.0,12.48,20.4
-0.128,0.269,6.057,9.901,74.0,12.48,20.36
-0.17,0.228,6.078,9.885,74.0,12.48,20.31
-0.036,0.166,6.098,9.856,74.0,12.48,20.25
-0.078,0.166,6.118,9.825,74.0,12.48,20.25
-0.005,0.249,6.14,9.795,74.0,12.48,20.26
0.134,0.207,6.16,9.764,74.0,12.48,20.27
0.109,0.269,6.178,9.739,74.0,12.48,20.28
-0.11,0.186,6.21,9.694,74.0,12.48,20.34
-0.113,0.29,6.211,9.691,74.0,12.48,20.34
-0.115,0.228,6.221,9.668,74.0,12.47,20.27
-0.123,0.228,6.222,9.642,74.0,12.48,20.14
-0.121,0.145,6.213,9.618,74.0,12.48,20.08
-0.127,0.145,6.186,9.596,74.0,12.48,20.09
-0.146,0.249,6.103,9.572,74.0,12.48,20.11
0.158,0.331,6.07,9.545,74.0,12.48,20.1
-0.065,0.249,6.049,9.526,74.0,12.48,20.2
0.022,0.166,6.011,9.481,74.0,12.48,20.16
0.166,0.207,6.008,9.478,74.0,12.48,20.16
0.111,0.186,5.992,9.459,74.0,12.48,20.19
-0.096,0.249,5.978,9.433,74.0,12.48,20.26
-0.098,0.166,5.966,9.412,74.0,12.48,20.33
-0.105,0.186,5.952,9.392,74.0,12.48,20.26
-0.106,0.166,5.937,9.375,74.0,12.48,20.12
-0.031,0.207,5.925,9.358,74.0,12.48,20.09
-0.113,0.207,5.914,9.338,74.0,12.48,20.04
0.023,0.29,5.903,9.317,74.0,12.48,20.01
0.041,0.249,5.891,9.297,74.0,12.48,20.0
-0.029,0.269,5.879,9.278,74.0,12.48,19.98
0.078,0.145,5.869,9.26,74.0,12.48,19.99
0.221,0.124,5.859,9.243,74.0,12.48,20.0
0.048,0.249,5.849,9.225,74.0,12.48,20.0
-0.08,0.166,5.84,9.205,74.0,12.48,20.05
-0.073,0.269,5.832,9.186,74.0,12.48,20.1
-0.079,0.145,5.822,9.169,74.0,12.48,20.01
-0.077,0.249,5.813,9.154,74.0,12.48,19.91
-0.003,0.186,5.806,9.137,74.0,12.48,19.93
-0.065,0.311,5.797,9.122,74.0,12.48,20.1
-0.019,0.228,5.789,9.106,74.0,12.48,20.36
0.187,0.331,5.782,9.09,80.0,12.48,20.61
0.023,0.124,5.774,9.072,80.0,12.48,20.92
0.127,0.331,5.768,9.06,80.0,12.48,21.3
0.278,0.145,5.761,9.045,80.0,12.48,21.7
0.16,0.352,5.753,9.03,80.0,12.48,22.13
0.0,0.124,5.748,9.015,80.0,12.48,22.54
0.008,0.269,5.741,9.0,80.0,12.48,22.9
0.002,0.249,5.736,8.986,80.0,12.48,23.1
0.041,0.29,5.731,8.974,80.0,12.48,23.3
0.03,0.207,5.724,8.961,80.0,12.48,23.55
-0.024,0.249,5.719,8.949,80.0,12.48,23.79
0.313,0.394,5.714,8.935,80.0,12.48,23.96
0.019,0.207,5.709,8.92,80.0,12.48,24.03
0.119,0.228,5.706,8.906,80.0,12.48,24.07
0.253,0.228,5.701,8.891,80.0,12.48,24.13
0.251,0.269,5.696,8.878,80.0,12.48,24.22
0.021,0.145,5.691,8.866,80.0,12.48,24.23
0.005,0.207,5.686,8.851,80.0,12.48,24.24
0.002,0.207,5.684,8.836,80.0,12.48,24.07
0.002,0.186,5.679,8.821,80.0,12.48,23.95
0.063,0.186,5.674,8.807,80.0,12.48,23.96
-0.019,0.207,5.669,8.794,80.0,12.48,24.03
0.223,0.373,5.664,8.779,80.0,12.48,24.14
0.075,0.29,5.66,8.764,80.0,12.48,24.23
0.072,0.186,5.654,8.751,80.0,12.48,24.26
0.182,0.186,5.652,8.739,80.0,12.47,24.26
0.314,0.228,5.644,8.724,80.0,12.47,24.29
0.103,0.166,5.639,8.709,80.0,12.48,24.31
0.002,0.186,5.637,8.697,80.0,12.48,24.31
0.004,0.145,5.63,8.684,80.0,12.48,24.23
-0.004,0.29,5.624,8.669,80.0,12.48,24.02
-0.001,0.207,5.619,8.657,80.0,12.47,23.94
0.055,0.228,5.614,8.642,80.0,12.47,23.91
-0.028,0.249,5.609,8.63,80.0,12.48,23.87
0.241,0.352,5.604,8.617,80.0,12.48,23.87
0.044,0.477,5.599,8.602,80.0,12.47,23.86
0.063,0.207,5.594,8.588,80.0,12.47,23.87
0.171,0.249,5.588,8.577,80.0,12.48,23.83
0.297,0.207,5.583,8.565,80.0,12.48,23.84
0.08,0.249,5.578,8.553,80.0,12.48,23.79
-0.02,0.249,5.574,8.538,80.0,12.48,23.72
-0.018,0.249,5.567,8.524,80.0,12.47,23.54
-0.031,0.311,5.562,8.513,80.0,12.47,23.24
-0.04,0.207,5.557,8.5,80.0,12.48,22.97
0.004,0.145,5.552,8.489,80.0,12.48,22.73
-0.034,0.249,5.547,8.473,80.0,12.47,22.52
-0.087,0.249,5.542,8.462,80.0,12.47,22.32
0.238,0.352,5.537,8.451,80.0,12.48,22.05
-0.028,0.207,5.532,8.439,80.0,12.47,21.81
0.049,0.207,5.527,8.431,80.0,12.48,21.61
0.192,0.228,5.522,8.424,80.0,12.47,21.4
0.162,0.249,5.517,8.414,80.0,12.48,21.22
-0.074,0.207,5.515,8.404,80.0,12.47,21.04
-0.08,0.249,5.507,8.392,80.0,12.47,20.89
-0.081,0.269,5.505,8.38,80.0,12.47,20.67
-0.09,0.249,5.5,8.371,80.0,12.47,20.4
-0.091,0.166,5.496,8.362,80.0,12.47,20.26
-0.026,0.29,5.492,8.35,80.0,12.47,20.14
-0.084,0.207,5.487,8.336,80.0,12.47,20.08
-0.09,0.249,5.482,8.325,80.0,12.47,20.0
0.196,0.477,5.478,8.315,80.0,12.47,19.95
-0.024,0.269,5.475,8.303,80.0,12.47,19.91
0.07,0.186,5.47,8.289,80.0,12.47,19.91
0.224,0.207,5.465,8.278,80.0,12.47,19.9
0.13,0.207,5.462,8.267,80.0,12.47,19.91
-0.076,0.104,5.458,8.254,72.0,12.48,19.9
-0.071,0.29,5.453,8.243,72.0,12.47,19.93
-0.072,0.228,5.45,8.233,72.0,12.47,19.82
-0.078,0.269,5.445,8.223,72.0,12.47,19.73
-0.021,0.311,5.44,8.211,72.0,12.47,19.71
-0.058,0.228,5.437,8.2,72.0,12.48,19.72
-0.103,0.249,5.433,8.191,72.0,12.47,19.74
0.211,0.456,5.428,8.182,72.0,12.47,19.79
-0.023,0.228,5.424,8.173,72.0,12.47,19.86
0.062,0.269,5.42,8.161,72.0,12.47,19.9
0.217,0.311,5.415,8.153,72.0,12.48,19.91
0.169,0.331,5.413,8.145,72.0,12.47,19.94
-0.064,0.269,5.408,8.135,76.0,12.48,19.96
-0.066,0.29,5.405,8.12,76.0,12.47,19.97
-0.066,0.186,5.402,8.108,76.0,12.48,19.82
-0.022,0.207,5.398,8.099,76.0,12.48,19.71
-0.045,0.207,5.395,8.089,76.0,12.48,19.74
-0.104,0.331,5.391,8.079,76.0,12.48,19.77
0.203,0.435,5.386,8.071,76.0,12.48,19.79
-0.029,0.29,5.383,8.063,76.0,12.48,19.84
0.054,0.311,5.38,8.058,76.0,12.48,19.8
0.211,0.249,5.376,8.053,76.0,12.47,19.77
0.164,0.228,5.372,8.045,76.0,12.47,19.78
-0.069,0.29,5.368,8.038,84.0,12.47,19.79
-0.069,0.249,5.365,8.031,84.0,12.47,19.82
-0.066,0.269,5.361,8.026,84.0,12.47,19.8
0.0,0.207,5.357,8.021,84.0,12.47,19.71
-0.091,0.207,5.353,8.016,84.0,12.47,19.67
0.102,0.249,5.35,8.008,84.0,12.47,19.7
0.01,0.497,5.346,8.001,84.0,12.48,19.73
-0.004,0.249,5.342,7.996,84.0,12.47,19.75
0.11,0.352,5.338,7.991,84.0,12.47,19.8
0.256,0.166,5.336,7.986,84.0,12.47,19.87
0.033,0.249,5.332,7.978,84.0,12.47,19.94
-0.071,0.186,5.328,7.972,87.0,12.47,20.02
-0.061,0.249,5.326,7.963,87.0,12.47,20.12
-0.07,0.207,5.322,7.957,87.0,12.47,20.09
-0.04,0.249,5.318,7.95,87.0,12.47,20.1
-0.019,0.269,5.316,7.942,87.0,12.47,20.2
-0.089,0.166,5.312,7.934,87.0,12.47,20.36
0.26,0.331,5.308,7.925,87.0,12.47,20.5
-0.076,0.249,5.306,7.915,87.0,12.47,20.64
0.049,0.228,5.301,7.907,87.0,12.47,20.8
0.186,0.186,5.299,7.897,87.0,12.47,20.98
0.248,0.249,5.295,7.887,87.0,12.47,21.2
-0.006,0.249,5.291,7.877,87.0,12.47,21.4
-0.035,0.269,5.289,7.867,80.0,12.47,21.64
-0.03,0.29,5.285,7.86,80.0,12.47,21.78
-0.038,0.269,5.281,7.848,80.0,12.47,21.86
-0.04,0.249,5.279,7.838,80.0,12.47,22.08
0.029,0.186,5.276,7.828,80.0,12.47,22.39
-0.023,0.166,5.273,7.819,80.0,12.47,22.74
-0.035,0.269,5.27,7.81,80.0,12.47,23.07
0.285,0.414,5.266,7.8,80.0,12.47,23.37
0.049,0.228,5.264,7.792,80.0,12.47,23.66
0.136,0.186,5.26,7.783,80.0,12.47,23.92
0.27,0.166,5.256,7.773,80.0,12.47,24.14
0.205,0.352,5.254,7.766,80.0,12.47,24.26
0.012,0.249,5.251,7.756,80.0,12.47,24.31
0.01,0.207,5.248,7.747,73.0,12.47,24.29
0.0,0.29,5.244,7.738,73.0,12.47,24.04
-0.011,0.207,5.241,7.728,73.0,12.47,23.82
-0.017,0.29,5.239,7.72,73.0,12.47,23.68
0.021,0.29,5.235,7.711,73.0,12.47,23.52
-0.008,0.311,5.233,7.705,73.0,12.47,23.35
-0.062,0.249,5.229,7.697,73.0,12.47,23.1
0.254,0.331,5.225,7.69,73.0,12.47,22.81
-0.029,0.29,5.223,7.681,73.0,12.47,22.52
0.051,0.166,5.219,7.673,73.0,12.47,22.23
0.18,0.207,5.216,7.665,73.0,12.47,21.95
0.186,0.269,5.214,7.658,73.0,12.47,21.7
-0.068,0.186,5.212,7.653,70.0,12.47,21.45
-0.087,0.249,5.208,7.648,70.0,12.47,21.22
-0.091,0.186,5.207,7.644,70.0,12.47,20.93
-0.103,0.249,5.203,7.643,70.0,12.47,20.64
-0.103,0.228,5.201,7.649,70.0,12.47,20.43
-0.093,0.249,5.197,7.66,70.0,12.47,20.3
-0.028,0.124,5.194,7.678,70.0,12.47,20.19
-0.114,0.228,5.192,7.705,70.0,12.47,20.11
0.104,0.331,5.189,7.741,70.0,12.47,20.04
-0.015,0.352,5.187,7.786,70.0,12.47,19.99
-0.026,0.311,5.184,7.834,70.0,12.47,19.96
0.081,0.269,5.182,7.889,68.0,12.48,19.95
0.226,0.228,5.181,7.943,68.0,12.48,19.95
0.029,0.228,5.178,8.002,68.0,12.47,19.96
-0.104,0.186,5.178,8.062,68.0,12.45,19.95
-0.099,0.207,5.178,8.117,68.0,12.47,19.97
-0.107,0.207,5.178,8.172,68.0,12.47,19.86
-0.111,0.207,5.178,8.224,68.0,12.45,19.76
-0.113,0.207,5.181,8.279,68.0,12.47,19.74
-0.066,0.228,5.181,8.329,68.0,12.47,19.76
-0.085,0.145,5.183,8.373,68.0,12.47,19.78
-0.136,0.186,5.186,8.411,68.0,12.47,19.79
0.178,0.456,5.188,8.444,68.0,12.47,19.82
-0.077,0.311,5.191,8.468,68.0,12.47,19.86
0.008,0.352,5.193,8.49,68.0,12.47,19.9
0.15,0.207,5.196,8.505,68.0,12.47,19.93
0.177,0.269,5.198,8.518,68.0,12.45,19.98
-0.088,0.29,5.199,8.522,68.0,12.45,20.01
-0.111,0.207,5.203,8.516,68.0,12.45,20.06
-0.111,0.249,5.203,8.509,68.0,12.45,20.04
-0.123,0.269,5.206,8.5,68.0,12.45,19.92
-0.126,0.249,5.206,8.489,68.0,12.47,19.86
-0.125,0.228,5.207,8.472,68.0,12.45,19.87
-0.055,0.29,5.208,8.452,68.0,12.47,19.89
-0.13,0.207,5.208,8.432,68.0,12.47,19.89
-0.043,0.352,5.208,8.41,68.0,12.48,19.91
0.079,0.435,5.207,8.387,68.0,12.48,19.94
-0.054,0.166,5.206,8.365,68.0,12.48,19.98
0.049,0.207,5.206,8.344,68.0,12.48,20.02
0.205,0.207,5.203,8.321,68.0,12.48,20.06
0.062,0.29,5.201,8.299,68.0,12.48,20.1
-0.108,0.186,5.199,8.276,68.0,12.48,20.15
-0.097,0.207,5.197,8.253,68.0,12.48,20.21
-0.097,0.228,5.194,8.232,68.0,12.48,20.17
-0.095,0.207,5.191,8.21,68.0,12.47,20.23
-0.086,0.207,5.188,8.189,68.0,12.47,20.48
-0.01,0.228,5.186,8.169,68.0,12.47,20.8
-0.07,0.311,5.182,8.149,68.0,12.47,21.15
0.008,0.228,5.178,8.129,68.0,12.47,21.5
0.175,0.435,5.174,8.112,68.0,12.47,21.86
0.029,0.166,5.171,8.094,68.0,12.48,22.23
0.132,0.352,5.167,8.078,68.0,12.48,22.62
0.288,0.269,5.164,8.062,68.0,12.47,23.03
0.148,0.249,5.159,8.045,68.0,12.47,23.44
-0.019,0.166,5.157,8.031,71.0,12.47,23.87
-0.017,0.166,5.152,8.015,71.0,12.47,24.24
-0.025,0.228,5.149,7.998,71.0,12.47,24.46
-0.033,0.331,5.144,7.984,71.0,12.47,24.67
0.022,0.249,5.142,7.971,71.0,12.48,24.89
-0.021,0.249,5.138,7.956,71.0,12.48,25.01
-0.06,0.228,5.134,7.942,71.0,12.47,25.04
0.278,0.435,5.131,7.929,71.0,12.47,24.97
0.005,0.249,5.128,7.916,71.0,12.48,24.84
0.081,0.207,5.125,7.904,71.0,12.48,24.72
0.22,0.352,5.121,7.891,71.0,12.47,24.56
0.165,0.269,5.119,7.879,71.0,12.47,24.36
-0.067,0.207,5.115,7.867,75.0,12.48,24.06
-0.078,0.331,5.112,7.858,75.0,12.47,23.69
-0.092,0.207,5.11,7.848,75.0,12.47,23.19
-0.109,0.311,5.105,7.838,75.0,12.47,22.67
-0.057,0.29,5.102,7.828,75.0,12.47,22.3
-0.049,0.249,5.1,7.819,75.0,12.47,22.0
-0.118,0.228,5.096,7.813,75.0,12.47,21.76
-0.115,0.186,5.094,7.807,75.0,12.47,21.51
0.157,0.477,5.09,7.804,75.0,12.47,21.26
-0.066,0.186,5.085,7.803,75.0,12.47,20.89
0.024,0.228,5.084,7.803,75.0,12.47,20.87
0.18,0.249,5.081,7.806,72.0,12.47,20.72
0.084,0.269,5.079,7.81,72.0,12.47,20.6
-0.121,0.311,5.076,7.818,72.0,12.47,20.49
-0.116,0.207,5.074,7.824,72.0,12.47,20.41
-0.117,0.228,5.071,7.829,72.0,12.47,20.24
-0.126,0.207,5.069,7.837,72.0,12.47,20.08
-0.128,0.352,5.066,7.842,72.0,12.47,19.99
-0.078,0.228,5.064,7.849,72.0,12.47,19.95
-0.099,0.207,5.062,7.854,72.0,12.47,19.93
-0.145,0.207,5.061,7.858,72.0,12.47,19.9
0.177,0.477,5.059,7.861,72.0,12.47,19.9
-0.071,0.228,5.056,7.863,72.0,12.47,19.91
0.015,0.228,5.055,7.863,72.0,12.47,19.93
0.164,0.269,5.054,7.861,70.0,12.47,19.94
0.174,0.186,5.052,7.857,70.0,12.47,19.96
-0.083,0.269,5.05,7.849,70.0,12.47,19.96
-0.094,0.186,5.049,7.843,70.0,12.47,19.99
-0.088,0.228,5.046,7.833,70.0,12.47,19.94
-0.096,0.228,5.045,7.822,70.0,12.47,19.82
-0.095,0.186,5.044,7.809,70.0,12.47,19.79
-0.086,0.249,5.041,7.795,70.0,12.47,19.8
-0.024,0.331,5.04,7.784,70.0,12.47,19.82
0.18,0.394,5.038,7.772,70.0,12.47,19.84
0.254,0.394,5.037,7.76,70.0,12.47,19.85
-0.063,0.269,5.034,7.747,70.0,12.47,19.89
-0.011,0.228,5.033,7.735,74.0,12.47,19.9
0.099,0.145,5.03,7.725,74.0,12.47,19.93
0.244,0.249,5.027,7.702,74.0,12.47,19.98
0.035,0.228,5.027,7.701,74.0,12.47,19.99
-0.084,0.186,5.023,7.69,74.0,12.47,20.01
-0.076,0.249,5.022,7.679,74.0,12.45,20.03
-0.08,0.166,5.018,7.669,74.0,12.45,19.93
-0.081,0.228,5.017,7.659,74.0,12.47,19.83
-0.079,0.311,5.013,7.65,74.0,12.45,19.83
-0.005,0.207,5.012,7.641,74.0,12.47,19.89
-0.056,0.228,5.009,7.631,74.0,12.47,20.09
-0.053,0.373,5.005,7.621,74.0,12.47,20.38
0.235,0.414,5.003,7.614,74.0,12.47,20.74
0.02,0.311,5.0,7.605,74.0,12.48,21.11
0.118,0.249,4.998,7.598,74.0,12.47,21.49
0.282,0.166,4.995,7.591,74.0,12.47,21.87
0.207,0.207,4.992,7.583,74.0,12.48,22.27
-0.001,0.269,4.99,7.576,74.0,12.48,22.66
0.0,0.207,4.988,7.567,64.0,12.47,23.05
0.0,0.207,4.984,7.559,64.0,12.47,23.35
-0.006,0.186,4.982,7.557,64.0,12.47,23.67
0.049,0.207,4.979,7.553,64.0,12.47,24.06
-0.001,0.249,4.977,7.546,64.0,12.47,24.44
-0.037,0.228,4.974,7.537,64.0,12.48,24.79
0.302,0.435,4.972,7.528,64.0,12.47,25.0
0.036,0.249,4.969,7.519,64.0,12.47,25.12
0.114,0.249,4.965,7.512,64.0,12.48,25.12
0.257,0.207,4.964,7.502,64.0,12.48,25.04
0.197,0.29,4.962,7.492,64.0,12.48,24.87
-0.03,0.207,4.959,7.482,64.0,12.48,24.64
-0.044,0.249,4.957,7.471,76.0,12.48,24.4
-0.054,0.29,4.954,7.46,76.0,12.48,24.02
-0.069,0.228,4.952,7.452,76.0,12.48,23.63
-0.064,0.331,4.95,7.445,76.0,12.48,23.33
-0.025,0.228,4.947,7.436,76.0,12.48,23.04
-0.113,0.269,4.946,7.429,76.0,12.47,22.78
0.266,0.331,4.942,7.426,76.0,12.48,22.51
-0.158,0.435,4.94,7.424,76.0,12.48,22.2
-0.026,0.228,4.937,7.421,76.0,12.48,21.95
0.087,0.269,4.935,7.418,75.0,12.48,21.74
0.204,0.249,4.932,7.414,75.0,12.48,21.57
-0.046,0.29,4.93,7.409,75.0,12.48,21.38
-0.124,0.166,4.928,7.408,75.0,12.48,21.22
-0.117,0.228,4.926,7.408,75.0,12.48,21.01
-0.128,0.228,4.923,7.412,75.0,12.48,20.74
-0.133,0.29,4.922,7.413,75.0,12.48,20.52
-0.093,0.331,4.918,7.412,75.0,12.48,20.36
-0.088,0.228,4.917,7.411,75.0,12.48,20.24
-0.147,0.228,4.915,7.408,75.0,12.48,20.13
0.195,0.435,4.912,7.408,75.0,12.48,20.03
-0.11,0.186,4.91,7.407,75.0,12.48,19.95
-0.01,0.249,4.908,7.406,75.0,12.55,19.91
0.13,0.228,4.907,7.403,72.0,12.95,19.89
0.188,0.29,4.905,7.402,72.0,13.42,19.87
-0.088,0.145,4.902,7.401,72.0,12.99,19.85
-0.119,0.228,4.9,7.397,72.0,12.58,19.86
-0.115,0.186,4.898,7.392,72.0,12.54,19.83
-0.124,0.249,4.896,7.387,72.0,12.53,19.71
-0.127,0.249,4.895,7.382,72.0,12.5,19.66
-0.088,0.228,4.892,7.377,72.0,12.55,19.64
-0.09,0.124,4.89,7.372,72.0,12.62,19.66
-0.148,0.249,4.888,7.367,72.0,12.69,19.66
0.185,0.373,4.886,7.362,72.0,12.7,19.66
-0.109,0.311,4.885,7.357,72.0,12.71,19.68
-0.007,0.29,4.882,7.354,72.0,12.73,19.71
0.131,0.228,4.88,7.352,71.0,12.76,19.73
0.193,0.207,4.878,7.347,71.0,12.73,19.76
-0.078,0.269,4.876,7.342,71.0,12.87,19.78
-0.105,0.186,4.873,7.337,71.0,12.75,19.81
-0.094,0.186,4.872,7.33,71.0,12.66,19.85
-0.094,0.207,4.87,7.325,71.0,12.58,19.93
-0.083,0.29,4.867,7.317,71.0,12.53,20.14
-0.006,0.186,4.865,7.312,71.0,12.53,20.46
-0.071,0.269,4.863,7.307,71.0,12.51,20.81
-0.011,0.269,4.861,7.3,71.0,12.54,21.15
0.204,0.331,4.859,7.293,71.0,12.58,21.48
0.031,0.145,4.856,7.286,71.0,12.55,21.81
0.138,0.207,4.855,7.277,71.0,12.47,22.18
0.3,0.228,4.853,7.27,71.0,12.43,22.54
0.184,0.249,4.851,7.262,71.0,12.45,22.9
0.007,0.228,4.848,7.255,71.0,12.45,23.25
0.013,0.269,4.845,7.248,73.0,12.45,23.58
0.012,0.29,4.844,7.241,73.0,12.44,23.83
0.008,0.207,4.841,7.237,73.0,12.44,24.11
0.062,0.249,4.84,7.234,73.0,12.45,24.42
0.022,0.145,4.838,7.226,73.0,12.44,24.71
-0.017,0.311,4.834,7.219,73.0,12.49,24.94
0.336,0.435,4.833,7.209,73.0,12.43,25.07
0.052,0.166,4.83,7.201,73.0,12.71,25.12
0.134,0.311,4.828,7.194,73.0,12.49,25.09
0.274,0.228,4.825,7.186,73.0,12.44,24.98
0.256,0.207,4.824,7.178,73.0,12.49,24.82
0.005,0.166,4.821,7.17,73.0,12.54,24.58
-0.011,0.249,4.82,7.161,75.0,12.51,24.32
-0.022,0.207,4.818,7.154,75.0,12.5,23.92
-0.042,0.311,4.815,7.147,75.0,12.47,23.48
-0.057,0.207,4.813,7.138,75.0,12.54,23.12
-0.016,0.228,4.81,7.131,75.0,12.67,22.78
-0.055,0.311,4.808,7.123,75.0,12.8,22.49
-0.106,0.228,4.805,7.116,75.0,12.82,22.24
0.232,0.477,4.804,7.109,75.0,12.8,21.97
-0.053,0.207,4.801,7.103,75.0,13.12,21.73
0.023,0.249,4.799,7.096,75.0,13.2,21.52
0.163,0.124,4.796,7.087,75.0,12.9,21.34
0.179,0.269,4.795,7.079,75.0,13.15,21.19
-0.083,0.207,4.791,7.072,70.0,12.93,21.04
-0.099,0.249,4.79,7.064,70.0,12.82,20.92
-0.095,0.207,4.788,7.057,70.0,12.67,20.73
-0.108,0.186,4.785,7.05,70.0,12.73,20.51
