ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
0.007,0.207,1.882,3.883,80.0,11.37,35.96
-0.081,0.29,1.879,3.881,80.0,11.37,35.9
-0.068,0.269,1.879,3.881,80.0,11.37,35.85
-0.073,0.29,1.879,3.879,80.0,11.37,35.75
-0.083,0.228,1.879,3.877,80.0,11.37,35.69
-0.048,0.249,1.879,3.876,80.0,11.37,35.65
-0.11,0.228,1.879,3.874,80.0,11.37,35.64
0.011,0.642,1.878,3.873,80.0,11.37,35.63
0.084,0.58,1.877,3.872,80.0,11.37,35.61
-0.074,0.249,1.877,3.871,80.0,11.37,35.61
-0.035,0.249,1.877,3.869,75.0,11.37,35.61
0.068,0.249,1.877,3.868,75.0,11.37,35.6
0.086,0.249,1.875,3.868,75.0,11.37,35.59
-0.084,0.228,1.874,3.866,75.0,11.35,35.57
-0.085,0.269,1.874,3.866,75.0,11.37,35.55
-0.081,0.249,1.874,3.864,75.0,11.37,35.53
-0.093,0.249,1.874,3.863,75.0,11.37,35.48
-0.101,0.29,1.873,3.861,75.0,11.37,35.47
-0.065,0.269,1.872,3.859,75.0,11.35,35.45
-0.123,0.29,1.872,3.858,75.0,11.37,35.45
0.072,0.58,1.872,3.857,75.0,11.35,35.44
0.004,0.518,1.872,3.856,75.0,11.37,35.44
-0.079,0.249,1.869,3.853,75.0,11.37,35.45
-0.035,0.269,1.869,3.853,71.0,11.35,35.45
0.071,0.269,1.869,3.853,71.0,11.37,35.45
0.073,0.228,1.869,3.851,71.0,11.37,35.47
-0.088,0.228,1.869,3.849,71.0,11.37,35.46
-0.086,0.249,1.868,3.848,71.0,11.37,35.47
-0.085,0.228,1.867,3.847,71.0,11.37,35.46
-0.099,0.269,1.867,3.846,71.0,11.37,35.44
-0.084,0.269,1.867,3.843,71.0,11.35,35.49
-0.097,0.29,1.867,3.843,71.0,11.37,35.54
-0.134,0.331,1.865,3.841,71.0,11.37,35.62
0.176,0.704,1.864,3.841,71.0,11.37,35.67
-0.093,0.269,1.864,3.838,71.0,11.35,35.73
-0.068,0.207,1.864,3.838,71.0,11.37,35.83
-0.001,0.269,1.864,3.837,74.0,11.37,35.93
0.106,0.269,1.864,3.836,74.0,11.37,36.02
-0.045,0.311,1.863,3.834,74.0,11.37,36.1
-0.104,0.249,1.862,3.833,74.0,11.37,36.18
-0.088,0.269,1.862,3.832,74.0,11.37,36.25
-0.095,0.249,1.862,3.831,74.0,11.35,36.27
-0.059,0.29,1.862,3.831,74.0,11.35,36.34
-0.119,0.249,1.86,3.828,74.0,11.35,36.44
-0.081,0.435,1.86,3.828,74.0,11.37,36.53
0.147,0.684,1.86,3.826,74.0,11.35,36.62
-0.074,0.29,1.86,3.824,74.0,11.35,36.69
-0.034,0.228,1.858,3.823,74.0,11.35,36.77
0.056,0.228,1.857,3.822,80.0,11.35,36.85
0.095,0.249,1.857,3.821,80.0,11.35,36.92
-0.073,0.269,1.857,3.819,80.0,11.35,36.92
-0.074,0.228,1.857,3.818,80.0,11.35,36.87
-0.066,0.269,1.857,3.818,80.0,11.35,36.78
-0.035,0.269,1.857,3.816,80.0,11.35,36.67
-0.101,0.228,1.855,3.814,80.0,11.35,36.61
-0.058,0.435,1.855,3.813,80.0,11.35,36.53
0.164,0.663,1.855,3.812,80.0,11.35,36.49
-0.063,0.249,1.855,3.809,80.0,11.35,36.44
-0.022,0.228,1.855,3.808,80.0,11.35,36.36
0.074,0.228,1.853,3.808,84.0,11.35,36.28
0.111,0.249,1.852,3.808,84.0,11.35,36.22
-0.056,0.228,1.852,3.807,84.0,11.35,36.17
-0.058,0.269,1.852,3.806,84.0,11.35,36.12
-0.048,0.228,1.852,3.806,84.0,11.35,36.03
-0.024,0.228,1.85,3.804,84.0,11.35,35.93
-0.055,0.249,1.85,3.803,84.0,11.35,35.87
-0.091,0.331,1.85,3.801,84.0,11.35,35.83
0.223,0.746,1.85,3.801,84.0,11.35,35.82
-0.046,0.29,1.85,3.799,84.0,11.35,35.79
-0.023,0.249,1.847,3.799,84.0,11.35,35.78
0.047,0.249,1.847,3.796,81.0,11.35,35.77
0.159,0.228,1.847,3.794,81.0,11.35,35.75
0.012,0.249,1.847,3.794,81.0,11.35,35.71
-0.044,0.29,1.847,3.791,81.0,11.35,35.7
-0.029,0.269,1.845,3.791,81.0,11.35,35.67
-0.036,0.269,1.845,3.791,81.0,11.35,35.59
-0.028,0.249,1.845,3.791,81.0,11.35,35.56
-0.022,0.269,1.845,3.79,81.0,11.35,35.54
-0.069,0.269,1.843,3.789,81.0,11.35,35.52
0.239,0.746,1.842,3.786,81.0,11.35,35.52
-0.035,0.249,1.842,3.786,81.0,11.35,35.51
-0.012,0.269,1.842,3.784,81.0,11.35,35.49
0.043,0.249,1.842,3.785,81.0,11.35,35.49
0.162,0.269,1.842,3.784,81.0,11.35,35.49
0.059,0.269,1.841,3.784,81.0,11.35,35.49
-0.035,0.249,1.84,3.781,76.0,11.35,35.48
-0.028,0.228,1.84,3.781,76.0,11.35,35.47
-0.03,0.269,1.84,3.781,76.0,11.35,35.42
-0.04,0.228,1.84,3.779,76.0,11.35,35.38
-0.004,0.29,1.838,3.779,76.0,11.35,35.4
-0.061,0.269,1.838,3.776,76.0,11.35,35.42
-0.001,0.497,1.836,3.775,76.0,11.35,35.51
0.183,0.642,1.837,3.774,76.0,11.35,35.52
-0.03,0.249,1.837,3.774,76.0,11.35,35.58
0.006,0.249,1.837,3.771,76.0,11.35,35.67
0.097,0.249,1.835,3.771,74.0,11.35,35.74
0.137,0.269,1.835,3.771,74.0,11.35,35.82
-0.038,0.249,1.835,3.77,74.0,11.35,35.92
-0.043,0.29,1.835,3.769,74.0,11.35,36.03
-0.037,0.269,1.835,3.769,74.0,11.35,36.07
-0.046,0.269,1.833,3.766,74.0,11.35,36.1
-0.014,0.269,1.832,3.766,74.0,11.35,36.18
-0.075,0.269,1.832,3.766,74.0,11.35,36.25
0.105,0.642,1.832,3.766,74.0,11.35,36.35
0.063,0.559,1.832,3.764,74.0,11.35,36.45
-0.024,0.249,1.832,3.764,74.0,11.35,36.51
0.019,0.269,1.831,3.764,74.0,11.35,36.59
0.119,0.269,1.83,3.761,74.0,11.35,36.68
0.104,0.228,1.83,3.761,74.0,11.35,36.75
-0.041,0.269,1.83,3.761,78.0,11.35,36.83
-0.033,0.249,1.83,3.759,78.0,11.35,36.87
-0.034,0.207,1.827,3.759,78.0,11.35,36.84
-0.011,0.29,1.827,3.759,78.0,11.35,36.82
-0.058,0.269,1.827,3.757,78.0,11.35,36.78
-0.084,0.352,1.827,3.756,78.0,11.35,36.69
0.238,0.746,1.827,3.756,78.0,11.35,36.64
-0.042,0.311,1.827,3.754,78.0,11.35,36.56
-0.014,0.249,1.826,3.754,78.0,11.35,36.48
0.055,0.228,1.825,3.752,81.0,11.35,36.39
0.147,0.269,1.825,3.751,81.0,11.35,36.35
-0.016,0.228,1.825,3.751,81.0,11.35,36.27
-0.052,0.29,1.825,3.75,81.0,11.35,36.21
-0.036,0.249,1.825,3.749,81.0,11.35,36.13
-0.044,0.228,1.825,3.749,81.0,11.35,36.01
-0.046,0.269,1.822,3.746,81.0,11.35,35.93
-0.014,0.269,1.822,3.746,81.0,11.35,35.88
-0.078,0.249,1.822,3.744,81.0,11.35,35.86
0.163,0.642,1.822,3.744,81.0,11.35,35.84
0.013,0.518,1.821,3.741,81.0,11.35,35.83
-0.03,0.29,1.82,3.741,81.0,11.35,35.81
0.016,0.228,1.82,3.739,74.0,11.35,35.79
0.125,0.249,1.82,3.739,74.0,11.35,35.79
0.105,0.228,1.82,3.737,74.0,11.35,35.78
-0.042,0.29,1.82,3.736,74.0,11.35,35.76
-0.037,0.269,1.817,3.736,74.0,11.35,35.77
-0.034,0.228,1.817,3.734,74.0,11.35,35.73
-0.047,0.269,1.817,3.734,74.0,11.35,35.66
-0.05,0.249,1.817,3.731,74.0,11.35,35.65
-0.018,0.249,1.817,3.731,74.0,11.35,35.62
-0.067,0.249,1.817,3.731,74.0,11.35,35.62
0.079,0.539,1.816,3.729,74.0,11.35,35.62
0.112,0.559,1.816,3.729,74.0,11.35,35.61
-0.025,0.249,1.815,3.726,74.0,11.35,35.6
0.014,0.228,1.815,3.726,70.0,11.35,35.59
0.117,0.269,1.815,3.725,70.0,11.35,35.56
0.131,0.249,1.815,3.724,70.0,11.35,35.54
-0.037,0.228,1.813,3.721,70.0,11.35,35.54
-0.039,0.249,1.812,3.721,70.0,11.35,35.55
-0.034,0.269,1.812,3.721,70.0,11.35,35.51
-0.048,0.29,1.812,3.72,70.0,11.35,35.44
-0.053,0.269,1.812,3.719,70.0,11.35,35.41
-0.029,0.269,1.812,3.719,70.0,11.35,35.37
-0.056,0.228,1.811,3.716,70.0,11.35,35.35
-0.076,0.352,1.81,3.715,70.0,11.35,35.32
0.243,0.663,1.81,3.714,70.0,11.35,35.29
-0.038,0.228,1.81,3.714,70.0,11.35,35.31
-0.011,0.269,1.81,3.713,70.0,11.35,35.34
0.069,0.269,1.808,3.712,69.0,11.35,35.33
0.166,0.249,1.807,3.71,69.0,11.35,35.35
-0.011,0.269,1.807,3.709,69.0,11.35,35.35
-0.052,0.269,1.807,3.709,69.0,11.35,35.36
-0.042,0.228,1.807,3.709,69.0,11.35,35.35
-0.054,0.269,1.807,3.707,69.0,11.35,35.3
-0.066,0.29,1.807,3.705,69.0,11.35,35.32
-0.061,0.269,1.805,3.704,69.0,11.35,35.37
-0.056,0.249,1.805,3.704,69.0,11.35,35.46
-0.095,0.269,1.805,3.704,69.0,11.35,35.55
0.209,0.787,1.805,3.702,69.0,11.35,35.64
-0.061,0.269,1.805,3.702,69.0,11.35,35.74
-0.038,0.269,1.802,3.699,69.0,11.35,35.86
0.025,0.249,1.802,3.699,70.0,11.35,35.97
0.144,0.228,1.802,3.698,70.0,11.35,36.08
0.007,0.269,1.802,3.695,70.0,11.35,36.18
-0.073,0.269,1.802,3.697,70.0,11.35,36.28
-0.058,0.269,1.802,3.695,70.0,11.35,36.37
-0.065,0.249,1.802,3.694,70.0,11.35,36.4
-0.072,0.228,1.8,3.693,70.0,11.35,36.46
-0.052,0.29,1.8,3.693,70.0,11.35,36.55
-0.098,0.249,1.8,3.692,70.0,11.35,36.61
0.208,0.767,1.8,3.69,70.0,11.35,36.68
-0.073,0.414,1.8,3.689,70.0,11.35,36.71
-0.039,0.249,1.798,3.688,70.0,11.35,36.75
0.015,0.29,1.797,3.687,75.0,11.34,36.83
0.131,0.29,1.797,3.687,75.0,11.34,36.88
0.034,0.207,1.797,3.685,75.0,11.35,36.88
-0.064,0.269,1.797,3.682,75.0,11.35,36.84
-0.048,0.269,1.797,3.684,75.0,11.34,36.77
-0.055,0.269,1.797,3.683,75.0,11.34,36.66
-0.038,0.228,1.795,3.682,75.0,11.35,36.56
-0.059,0.249,1.795,3.682,75.0,11.34,36.52
-0.092,0.249,1.795,3.679,75.0,11.34,36.44
0.231,0.787,1.795,3.679,75.0,11.35,36.39
-0.048,0.311,1.795,3.677,75.0,11.34,36.33
-0.022,0.249,1.793,3.677,75.0,11.34,36.26
0.045,0.249,1.792,3.677,79.0,11.34,36.2
0.157,0.249,1.792,3.677,79.0,11.34,36.15
0.005,0.228,1.792,3.674,79.0,11.35,36.11
-0.054,0.311,1.792,3.674,79.0,11.34,36.06
-0.037,0.249,1.792,3.672,79.0,11.34,36.0
-0.04,0.29,1.791,3.672,79.0,11.35,35.9
-0.041,0.414,1.79,3.67,79.0,11.34,35.82
-0.016,0.29,1.79,3.669,79.0,11.34,35.76
-0.073,0.249,1.79,3.669,79.0,11.34,35.72
0.22,0.58,1.79,3.668,79.0,11.34,35.69
-0.027,0.518,1.787,3.665,79.0,11.34,35.66
-0.02,0.249,1.787,3.665,79.0,11.34,35.64
0.028,0.249,1.787,3.664,75.0,11.34,35.64
0.151,0.29,1.787,3.664,75.0,11.34,35.63
0.098,0.228,1.787,3.664,75.0,11.34,35.61
-0.037,0.29,1.787,3.664,75.0,11.34,35.6
-0.025,0.29,1.786,3.662,75.0,11.34,35.59
-0.024,0.29,1.785,3.662,75.0,11.34,35.54
-0.035,0.249,1.785,3.662,75.0,11.34,35.49
-0.004,0.249,1.785,3.662,75.0,11.34,35.48
-0.053,0.311,1.785,3.66,75.0,11.34,35.47
-0.047,0.352,1.783,3.658,75.0,11.34,35.49
0.237,0.684,1.785,3.657,75.0,11.34,35.49
-0.028,0.269,1.782,3.657,75.0,11.34,35.52
0.005,0.249,1.782,3.658,75.0,11.34,35.53
0.096,0.207,1.782,3.657,75.0,11.34,35.54
0.17,0.249,1.782,3.654,75.0,11.34,35.51
-0.014,0.249,1.782,3.654,75.0,11.34,35.49
-0.033,0.249,1.78,3.654,75.0,11.34,35.48
-0.022,0.269,1.78,3.654,75.0,11.34,35.45
-0.033,0.269,1.78,3.652,75.0,11.34,35.41
-0.044,0.269,1.78,3.652,75.0,11.34,35.38
-0.009,0.29,1.78,3.65,75.0,11.34,35.41
-0.06,0.228,1.78,3.649,75.0,11.34,35.41
0.025,0.518,1.777,3.649,75.0,11.34,35.43
0.164,0.684,1.777,3.649,75.0,11.34,35.43
-0.029,0.249,1.777,3.648,75.0,11.34,35.46
0.005,0.269,1.777,3.647,75.0,11.34,35.49
0.104,0.228,1.777,3.647,72.0,11.34,35.54
0.142,0.269,1.776,3.644,72.0,11.34,35.62
-0.041,0.249,1.775,3.644,72.0,11.34,35.69
-0.046,0.269,1.775,3.642,72.0,11.34,35.8
-0.04,0.249,1.775,3.64,72.0,11.34,35.87
-0.052,0.269,1.775,3.639,72.0,11.34,35.92
-0.049,0.269,1.775,3.639,72.0,11.34,36.0
-0.036,0.249,1.774,3.637,72.0,11.34,36.07
-0.08,0.228,1.773,3.637,72.0,11.34,36.16
0.223,0.684,1.773,3.637,72.0,11.34,36.25
-0.06,0.29,1.773,3.637,72.0,11.34,36.31
-0.03,0.249,1.773,3.637,72.0,11.34,36.39
0.027,0.228,1.773,3.634,74.0,11.34,36.45
0.142,0.249,1.771,3.634,74.0,11.34,36.52
0.028,0.29,1.771,3.634,74.0,11.34,36.59
-0.066,0.29,1.77,3.633,74.0,11.34,36.67
-0.05,0.249,1.77,3.632,74.0,11.34,36.73
-0.056,0.249,1.77,3.63,74.0,11.34,36.78
-0.027,0.249,1.77,3.632,74.0,11.34,36.84
-0.088,0.249,1.77,3.629,74.0,11.34,36.94
-0.088,0.414,1.768,3.628,74.0,11.34,37.02
0.21,0.787,1.768,3.627,74.0,11.34,37.08
-0.053,0.29,1.768,3.627,74.0,11.34,37.11
-0.015,0.269,1.768,3.625,74.0,11.34,37.11
0.072,0.29,1.768,3.625,80.0,11.34,37.08
0.131,0.29,1.768,3.625,80.0,11.34,37.02
-0.045,0.228,1.765,3.625,80.0,11.34,36.94
-0.056,0.207,1.765,3.625,80.0,11.34,36.85
-0.044,0.269,1.765,3.625,80.0,11.34,36.72
-0.045,0.249,1.765,3.625,80.0,11.34,36.61
-0.028,0.249,1.765,3.622,80.0,11.34,36.54
-0.092,0.269,1.765,3.62,80.0,11.34,36.5
0.143,0.663,1.763,3.62,80.0,11.34,36.43
0.01,0.601,1.763,3.621,80.0,11.34,36.39
-0.044,0.249,1.763,3.62,80.0,11.34,36.33
0.005,0.249,1.763,3.62,80.0,11.34,36.27
0.122,0.269,1.763,3.62,80.0,11.34,36.23
0.095,0.269,1.763,3.62,80.0,11.34,36.17
-0.053,0.29,1.76,3.618,80.0,11.33,36.11
-0.044,0.29,1.76,3.617,80.0,11.33,36.05
-0.036,0.269,1.76,3.617,80.0,11.33,35.97
-0.045,0.29,1.76,3.617,80.0,11.34,35.87
-0.009,0.29,1.76,3.617,80.0,11.34,35.82
-0.067,0.249,1.76,3.616,80.0,11.33,35.77
-0.056,0.352,1.76,3.617,80.0,11.33,35.74
0.234,0.912,1.758,3.615,80.0,11.34,35.72
-0.032,0.249,1.758,3.616,80.0,11.33,35.7
0.002,0.269,1.758,3.617,80.0,11.34,35.64
0.096,0.269,1.758,3.617,75.0,11.33,35.61
0.172,0.249,1.758,3.617,75.0,11.34,35.61
-0.013,0.249,1.758,3.617,75.0,11.34,35.61
-0.032,0.249,1.755,3.615,75.0,11.33,35.58
-0.02,0.269,1.755,3.615,75.0,11.33,35.54
-0.029,0.249,1.755,3.615,75.0,11.33,35.48
-0.037,0.228,1.755,3.615,75.0,11.34,35.44
-0.004,0.249,1.755,3.612,75.0,11.33,35.43
-0.061,0.249,1.755,3.612,75.0,11.34,35.42
0.123,0.601,1.755,3.61,75.0,11.33,35.43
0.081,0.559,1.753,3.61,75.0,11.33,35.43
-0.019,0.249,1.753,3.61,75.0,11.33,35.44
0.022,0.228,1.753,3.607,72.0,11.33,35.45
0.136,0.228,1.753,3.607,72.0,11.34,35.47
0.137,0.29,1.753,3.607,72.0,11.33,35.49
-0.034,0.249,1.753,3.607,72.0,11.33,35.49
-0.034,0.269,1.751,3.607,72.0,11.33,35.52
-0.031,0.249,1.753,3.605,72.0,11.33,35.53
-0.042,0.249,1.75,3.607,72.0,11.33,35.52
-0.051,0.269,1.75,3.605,72.0,11.33,35.56
-0.022,0.249,1.75,3.602,72.0,11.33,35.62
-0.065,0.269,1.75,3.602,72.0,11.33,35.69
-0.043,0.414,1.75,3.602,72.0,11.33,35.8
0.211,0.725,1.749,3.602,72.0,11.33,35.87
-0.033,0.249,1.748,3.6,72.0,11.33,35.97
0.002,0.249,1.748,3.6,72.0,11.33,36.08
0.091,0.228,1.748,3.6,70.0,11.33,36.16
0.155,0.269,1.748,3.597,70.0,11.33,36.24
-0.033,0.269,1.748,3.597,70.0,11.33,36.32
-0.046,0.269,1.748,3.596,70.0,11.33,36.41
-0.037,0.29,1.748,3.592,70.0,11.33,36.47
-0.049,0.269,1.745,3.593,70.0,11.33,36.51
-0.019,0.249,1.745,3.595,70.0,11.33,36.56
-0.077,0.269,1.745,3.593,70.0,11.33,36.65
-0.02,0.477,1.745,3.592,70.0,11.33,36.73
0.177,0.704,1.745,3.591,70.0,11.33,36.78
-0.038,0.311,1.745,3.591,70.0,11.33,36.79
0.0,0.269,1.743,3.59,70.0,11.33,36.78
0.097,0.269,1.743,3.59,77.0,11.33,36.76
0.128,0.249,1.743,3.59,77.0,11.33,36.75
-0.048,0.228,1.743,3.59,77.0,11.33,36.72
-0.049,0.249,1.743,3.588,77.0,11.33,36.67
-0.041,0.269,1.743,3.587,77.0,11.33,36.59
-0.053,0.228,1.743,3.586,77.0,11.33,36.48
-0.046,0.29,1.74,3.585,77.0,11.33,36.43
-0.042,0.249,1.74,3.585,77.0,11.33,36.35
-0.084,0.228,1.74,3.585,77.0,11.33,36.29
0.233,0.642,1.74,3.583,77.0,11.33,36.25
-0.051,0.311,1.739,3.583,77.0,11.33,36.2
-0.027,0.249,1.738,3.582,77.0,11.33,36.16
0.034,0.228,1.739,3.581,74.0,11.33,36.11
0.162,0.269,1.738,3.581,74.0,11.33,36.06
0.041,0.228,1.738,3.58,74.0,11.33,36.01
-0.051,0.269,1.738,3.58,74.0,11.33,35.97
-0.034,0.249,1.738,3.578,74.0,11.33,35.93
-0.034,0.249,1.738,3.577,74.0,11.33,35.84
-0.047,0.311,1.735,3.577,74.0,11.33,35.76
-0.047,0.311,1.735,3.577,74.0,11.33,35.72
-0.023,0.228,1.735,3.575,74.0,11.33,35.69
-0.071,0.29,1.735,3.573,74.0,11.33,35.69
0.235,0.663,1.735,3.572,74.0,11.33,35.68
-0.035,0.497,1.735,3.572,74.0,11.33,35.66
-0.018,0.249,1.734,3.572,74.0,11.33,35.66
0.033,0.29,1.733,3.57,70.0,11.33,35.64
0.16,0.29,1.733,3.57,70.0,11.33,35.61
0.093,0.269,1.733,3.57,70.0,11.33,35.6
-0.039,0.269,1.733,3.568,70.0,11.33,35.59
-0.031,0.249,1.733,3.567,70.0,11.33,35.6
-0.028,0.331,1.733,3.567,70.0,11.33,35.57
-0.041,0.269,1.731,3.567,70.0,11.33,35.53
-0.047,0.249,1.73,3.566,70.0,11.33,35.49
-0.038,0.228,1.73,3.565,70.0,11.33,35.48
-0.027,0.311,1.73,3.565,70.0,11.33,35.45
-0.065,0.249,1.73,3.562,70.0,11.33,35.45
0.248,0.767,1.73,3.562,70.0,11.33,35.46
-0.025,0.311,1.729,3.562,70.0,11.33,35.47
-0.006,0.269,1.728,3.561,70.0,11.33,35.45
0.053,0.269,1.728,3.557,67.0,11.33,35.46
0.186,0.269,1.728,3.56,67.0,11.33,35.48
0.061,0.249,1.728,3.56,67.0,11.33,35.49
-0.04,0.269,1.728,3.558,67.0,11.33,35.49
-0.029,0.311,1.728,3.557,67.0,11.33,35.51
-0.031,0.29,1.726,3.557,67.0,11.33,35.46
-0.044,0.29,1.725,3.556,67.0,11.33,35.43
-0.05,0.269,1.725,3.555,67.0,11.33,35.43
-0.026,0.249,1.725,3.555,67.0,11.33,35.43
-0.052,0.269,1.725,3.552,67.0,11.33,35.44
-0.071,0.394,1.725,3.551,67.0,11.33,35.47
0.246,0.725,1.723,3.551,67.0,11.33,35.47
-0.034,0.269,1.723,3.551,67.0,11.33,35.5
-0.011,0.249,1.723,3.55,67.0,11.33,35.53
0.065,0.311,1.723,3.55,67.0,11.33,35.57
0.17,0.269,1.723,3.548,67.0,11.33,35.61
-0.014,0.269,1.723,3.548,67.0,11.33,35.68
-0.06,0.249,1.723,3.547,67.0,11.33,35.78
-0.049,0.249,1.72,3.547,67.0,11.33,35.85
-0.058,0.269,1.72,3.545,67.0,11.33,35.88
-0.067,0.269,1.72,3.542,67.0,11.33,35.95
-0.038,0.228,1.72,3.543,67.0,11.33,36.04
