ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
0.03,0.207,8.954,18.964,85.0,12.36,34.27
-0.055,0.124,8.952,18.957,88.0,12.36,34.3
-0.055,0.249,8.952,18.951,88.0,12.36,34.3
-0.063,0.186,8.949,18.946,88.0,12.36,34.3
-0.044,0.186,8.949,18.944,88.0,12.36,34.2
-0.124,0.249,8.947,18.939,88.0,12.36,34.18
0.128,0.331,8.947,18.938,88.0,12.36,34.31
-0.049,0.166,8.945,18.94,88.0,12.36,34.57
0.053,0.166,8.944,18.95,88.0,12.36,34.82
0.205,0.228,8.942,18.944,88.0,12.36,35.12
0.013,0.166,8.942,18.939,88.0,12.36,35.57
-0.1,0.186,8.939,18.934,93.0,12.36,35.99
-0.098,0.145,8.939,18.93,93.0,12.37,36.38
-0.073,0.186,8.939,18.928,93.0,12.34,36.76
0.095,0.269,8.937,18.925,93.0,12.26,37.02
0.083,0.352,8.935,18.923,93.0,12.25,37.34
-0.178,0.228,8.934,18.921,93.0,12.26,37.72
-0.03,0.186,8.934,18.916,109.0,12.26,38.05
0.12,0.166,8.937,18.914,109.0,12.27,38.27
0.117,0.145,8.93,18.906,109.0,12.26,38.54
-0.092,0.166,8.93,18.906,109.0,12.26,38.54
-0.097,0.145,8.928,18.905,109.0,12.26,38.55
-0.067,0.207,8.924,18.903,109.0,12.26,38.47
-0.082,0.228,8.924,18.903,109.0,12.26,38.21
-0.125,0.145,8.922,18.905,109.0,12.25,37.88
0.121,0.331,8.921,18.906,109.0,12.25,37.65
-0.029,0.186,8.92,18.914,109.0,12.23,37.47
0.092,0.186,8.917,18.928,109.0,12.25,37.3
0.208,0.186,8.916,18.945,109.0,12.26,37.08
-0.033,0.124,8.915,18.949,109.0,12.27,36.87
-0.078,0.145,8.913,18.954,89.0,12.26,36.65
-0.065,0.145,8.912,18.956,89.0,12.27,36.4
-0.038,0.249,8.911,18.961,89.0,12.25,36.17
-0.113,0.166,8.91,18.964,89.0,12.25,35.83
0.176,0.373,8.908,18.965,89.0,12.25,35.57
-0.013,0.228,8.907,18.968,89.0,12.25,35.39
0.064,0.186,8.906,18.968,89.0,12.25,35.29
0.21,0.145,8.906,18.968,89.0,12.25,35.17
0.086,0.249,8.905,18.968,89.0,12.25,35.03
-0.083,0.207,8.905,18.966,99.0,12.26,34.93
-0.074,0.145,8.902,18.968,99.0,12.27,34.75
-0.064,0.124,8.902,18.968,99.0,12.27,34.74
-0.059,0.166,8.902,18.97,99.0,12.26,34.57
-0.139,0.166,8.902,18.962,99.0,12.26,34.37
0.187,0.311,8.902,18.955,99.0,12.26,34.27
-0.044,0.166,8.9,18.945,99.0,12.26,34.26
0.055,0.186,8.9,18.935,99.0,12.25,34.25
0.224,0.104,8.9,18.925,99.0,12.25,34.21
0.005,0.104,8.898,18.915,99.0,12.23,34.19
-0.085,0.166,8.897,18.906,95.0,12.27,34.2
-0.078,0.207,8.896,18.9,95.0,12.29,34.19
-0.092,0.186,8.895,18.893,95.0,12.29,34.2
-0.106,0.228,8.895,18.887,95.0,12.28,34.1
-0.064,0.166,8.892,18.879,95.0,12.28,34.0
-0.103,0.166,8.892,18.874,95.0,12.27,34.0
0.046,0.373,8.892,18.867,95.0,12.29,34.07
-0.009,0.249,8.892,18.862,95.0,12.31,34.11
-0.011,0.145,8.89,18.855,95.0,12.31,34.11
0.129,0.228,8.89,18.849,95.0,12.29,34.16
0.185,0.145,8.887,18.844,95.0,12.29,34.23
-0.066,0.249,8.887,18.844,95.0,12.28,34.36
-0.095,0.145,8.887,18.838,80.0,12.28,34.56
-0.102,0.186,8.886,18.829,80.0,12.28,34.82
-0.122,0.186,8.885,18.824,80.0,12.28,35.07
-0.141,0.145,8.885,18.819,80.0,12.29,35.28
-0.148,0.186,8.885,18.814,80.0,12.29,35.67
-0.149,0.145,8.882,18.809,80.0,12.29,36.06
-0.122,0.166,8.882,18.804,80.0,12.31,36.5
-0.121,0.207,8.88,18.796,80.0,12.31,36.83
-0.149,0.207,8.88,18.79,80.0,12.31,37.14
0.061,0.331,8.877,18.785,80.0,12.31,37.44
-0.072,0.166,8.877,18.78,80.0,12.31,37.73
0.046,0.166,8.876,18.776,80.0,12.31,37.96
0.188,0.186,8.875,18.771,65.0,12.29,38.1
-0.041,0.166,8.875,18.767,65.0,12.31,38.21
-0.111,0.145,8.872,18.764,65.0,12.31,38.26
-0.1,0.145,8.872,18.762,65.0,12.28,38.2
-0.108,0.186,8.87,18.76,65.0,12.29,37.98
-0.126,0.166,8.87,18.759,65.0,12.31,37.65
-0.117,0.186,8.87,18.762,65.0,12.31,37.44
-0.076,0.166,8.868,18.765,65.0,12.32,37.25
-0.132,0.166,8.867,18.758,65.0,12.31,37.11
0.154,0.352,8.867,18.751,65.0,12.29,36.93
-0.081,0.166,8.865,18.741,65.0,12.29,36.78
0.038,0.207,8.865,18.735,65.0,12.28,36.61
0.225,0.207,8.865,18.731,65.0,12.28,36.43
0.065,0.166,8.862,18.729,65.0,12.28,36.28
-0.089,0.186,8.862,18.727,75.0,12.28,36.11
-0.088,0.166,8.86,18.725,75.0,12.28,35.89
-0.083,0.145,8.86,18.721,75.0,12.29,35.72
-0.096,0.186,8.857,18.725,75.0,12.31,35.44
-0.105,0.186,8.857,18.724,75.0,12.29,35.19
-0.106,0.145,8.856,18.724,75.0,12.28,35.04
-0.099,0.166,8.856,18.72,75.0,12.28,34.95
-0.05,0.166,8.855,18.713,75.0,12.28,34.88
-0.102,0.186,8.853,18.708,75.0,12.29,34.82
0.2,0.435,8.852,18.704,75.0,12.29,34.83
-0.079,0.166,8.852,18.703,75.0,12.29,34.83
0.039,0.145,8.85,18.699,75.0,12.28,34.82
0.227,0.145,8.848,18.688,75.0,12.28,34.77
0.138,0.207,8.847,18.683,75.0,12.28,34.73
-0.065,0.166,8.846,18.68,65.0,12.31,34.72
-0.068,0.166,8.845,18.675,65.0,12.29,34.69
-0.07,0.207,8.843,18.67,65.0,12.29,34.67
-0.085,0.207,8.842,18.665,65.0,12.28,34.56
-0.096,0.166,8.842,18.66,65.0,12.28,34.4
-0.099,0.145,8.84,18.655,65.0,12.29,34.36
-0.059,0.228,8.84,18.65,65.0,12.29,34.44
-0.088,0.186,8.838,18.644,65.0,12.28,34.6
0.068,0.373,8.837,18.638,65.0,12.28,34.68
-0.001,0.249,8.836,18.633,65.0,12.28,34.8
-0.01,0.186,8.835,18.632,65.0,12.28,35.02
0.134,0.166,8.835,18.633,65.0,12.28,35.38
0.211,0.186,8.832,18.632,65.0,12.29,35.77
-0.064,0.186,8.832,18.633,65.0,12.29,36.11
-0.107,0.228,8.831,18.633,69.0,12.29,36.41
-0.095,0.186,8.83,18.632,69.0,12.28,36.69
-0.103,0.186,8.829,18.628,69.0,12.29,36.94
-0.115,0.166,8.828,18.623,69.0,12.29,37.15
-0.099,0.166,8.825,18.618,69.0,12.31,37.46
-0.057,0.207,8.824,18.613,69.0,12.29,37.82
-0.11,0.228,8.82,18.608,69.0,12.28,38.18
0.163,0.311,8.82,18.608,69.0,12.28,38.37
-0.027,0.104,8.82,18.613,69.0,12.28,38.46
0.101,0.166,8.819,18.621,69.0,12.28,38.46
0.304,0.186,8.818,18.626,69.0,12.28,38.42
0.122,0.228,8.815,18.634,69.0,12.28,38.34
-0.015,0.186,8.814,18.645,69.0,12.28,38.2
-0.006,0.228,8.811,18.658,74.0,12.28,37.96
-0.001,0.166,8.81,18.674,74.0,12.29,37.77
-0.014,0.207,8.808,18.692,74.0,12.31,37.49
0.012,0.186,8.806,18.714,74.0,12.31,37.24
0.006,0.228,8.804,18.733,74.0,12.28,37.01
0.0,0.249,8.803,18.763,74.0,12.29,36.83
0.212,0.311,8.8,18.791,74.0,12.29,36.67
0.063,0.186,8.8,18.818,74.0,12.31,36.49
0.186,0.186,8.8,18.846,74.0,12.31,36.3
0.335,0.124,8.798,18.862,74.0,12.32,36.08
0.055,0.207,8.798,18.872,74.0,12.32,35.86
-0.009,0.145,8.795,18.876,74.0,12.31,35.66
-0.002,0.145,8.795,18.872,80.0,12.31,35.43
-0.015,0.186,8.795,18.863,80.0,12.32,35.21
-0.032,0.124,8.795,18.855,80.0,12.29,34.86
-0.015,0.166,8.794,18.847,80.0,12.29,34.63
-0.014,0.145,8.793,18.84,80.0,12.29,34.51
-0.045,0.207,8.793,18.824,80.0,12.31,34.45
0.198,0.373,8.791,18.818,80.0,12.28,34.4
0.028,0.166,8.79,18.823,80.0,12.28,34.32
0.139,0.166,8.788,18.826,80.0,12.28,34.28
0.304,0.207,8.786,18.822,80.0,12.29,34.3
0.038,0.166,8.781,18.817,80.0,12.29,34.32
-0.037,0.186,8.775,18.812,76.0,12.29,34.27
-0.038,0.207,8.766,18.807,76.0,12.29,34.22
-0.052,0.207,8.763,18.797,76.0,12.28,34.23
-0.069,0.186,8.76,18.786,76.0,12.29,34.08
-0.047,0.145,8.759,18.78,76.0,12.29,33.96
-0.058,0.166,8.747,18.763,76.0,12.29,34.11
-0.07,0.207,8.746,18.762,76.0,12.29,34.13
0.136,0.331,8.743,18.753,76.0,12.31,34.25
-0.017,0.145,8.742,18.743,76.0,12.32,34.33
0.1,0.186,8.739,18.736,76.0,12.29,34.48
0.243,0.186,8.737,18.726,76.0,12.29,34.7
-0.029,0.166,8.729,18.716,76.0,12.28,35.01
-0.104,0.166,8.724,18.705,78.0,12.28,35.34
-0.105,0.104,8.719,18.693,78.0,12.28,35.64
-0.118,0.29,8.718,18.679,78.0,12.29,35.93
-0.095,0.186,8.716,18.669,78.0,12.29,36.09
-0.14,0.228,8.714,18.658,78.0,12.28,36.35
-0.012,0.249,8.713,18.649,78.0,12.28,36.66
-0.066,0.249,8.711,18.639,78.0,12.28,37.01
-0.049,0.166,8.708,18.63,78.0,12.28,37.25
0.105,0.186,8.707,18.628,78.0,12.28,37.46
0.188,0.207,8.706,18.621,78.0,12.28,37.64
-0.08,0.186,8.704,18.62,78.0,12.28,37.82
-0.111,0.145,8.701,18.614,85.0,12.28,37.93
-0.1,0.166,8.698,18.608,85.0,12.28,37.89
-0.107,0.166,8.696,18.606,85.0,12.28,37.68
-0.068,0.186,8.693,18.601,85.0,12.28,37.34
-0.125,0.228,8.691,18.593,85.0,12.28,37.09
0.172,0.29,8.689,18.584,85.0,12.28,36.87
-0.128,0.228,8.688,18.574,85.0,12.28,36.66
-0.005,0.249,8.686,18.566,85.0,12.28,36.42
0.165,0.352,8.683,18.565,85.0,12.28,36.18
0.16,0.249,8.683,18.565,85.0,12.28,35.94
-0.086,0.87,8.683,18.563,85.0,12.27,35.7
-0.089,0.684,8.683,18.561,85.0,12.27,35.47
-0.088,0.311,8.681,18.561,85.0,12.26,35.47
-0.099,0.269,8.679,18.56,85.0,12.25,35.5
-0.055,0.29,8.678,18.557,85.0,12.25,35.26
-0.113,0.559,8.678,18.56,85.0,12.25,35.05
0.16,0.663,8.677,18.553,85.0,12.26,34.91
-0.096,0.891,8.676,18.551,85.0,12.26,34.81
0.001,0.477,8.674,18.542,85.0,12.27,34.68
0.171,0.767,8.673,18.532,85.0,12.27,34.56
0.183,0.29,8.673,18.524,85.0,12.27,34.44
-0.069,0.994,8.673,18.516,84.0,12.27,34.35
-0.078,0.414,8.673,18.514,84.0,12.27,34.25
-0.078,0.829,8.673,18.511,84.0,12.27,34.2
-0.096,0.829,8.673,18.51,84.0,12.28,34.11
-0.081,0.352,8.673,18.509,84.0,12.28,33.95
-0.078,0.663,8.673,18.508,84.0,12.29,33.93
-0.129,0.311,8.674,18.508,84.0,12.29,33.96
0.137,0.725,8.673,18.506,84.0,12.28,33.99
-0.038,0.435,8.676,18.503,84.0,12.29,33.96
0.07,0.559,8.676,18.501,84.0,12.31,33.93
0.23,0.725,8.676,18.499,84.0,12.31,33.99
-0.023,0.435,8.676,18.499,84.0,12.31,34.08
-0.108,0.725,8.676,18.499,81.0,12.31,34.22
-0.109,0.352,8.673,18.494,81.0,12.31,34.43
-0.127,0.767,8.673,18.489,81.0,12.29,34.67
-0.146,0.518,8.672,18.482,81.0,12.28,34.78
-0.104,0.207,8.671,18.475,81.0,12.28,35.01
-0.17,0.331,8.671,18.469,81.0,12.28,35.35
0.109,0.456,8.671,18.464,81.0,12.28,35.78
-0.189,0.767,8.668,18.459,81.0,12.28,36.17
-0.043,0.352,8.668,18.453,81.0,12.28,36.48
0.137,0.559,8.668,18.449,80.0,12.29,36.75
0.072,0.228,8.668,18.444,80.0,12.31,37.0
-0.139,0.87,8.667,18.441,80.0,12.31,37.26
-0.14,0.311,8.666,18.437,80.0,12.29,37.55
-0.133,0.932,8.666,18.434,80.0,12.29,37.82
-0.12,0.622,8.666,18.431,80.0,12.29,37.9
-0.118,0.684,8.666,18.429,80.0,12.29,37.89
-0.166,0.684,8.666,18.426,80.0,12.29,37.78
0.112,0.435,8.666,18.424,80.0,12.29,37.63
-0.061,0.704,8.666,18.421,80.0,12.29,37.46
0.057,0.373,8.663,18.413,80.0,12.29,37.23
0.223,0.642,8.662,18.405,80.0,12.29,37.03
-0.029,0.932,8.661,18.395,80.0,12.29,36.83
-0.109,0.414,8.661,18.382,88.0,12.29,36.63
-0.097,0.787,8.661,18.37,88.0,12.29,36.4
-0.106,0.787,8.661,18.366,88.0,12.29,36.2
-0.121,0.352,8.661,18.366,88.0,12.28,35.87
-0.094,0.849,8.661,18.362,88.0,12.28,35.63
-0.094,0.849,8.661,18.359,88.0,12.28,35.46
-0.122,0.601,8.661,18.355,88.0,12.28,35.33
0.126,0.974,8.659,18.352,88.0,12.28,35.18
-0.033,0.746,8.658,18.365,88.0,12.29,35.02
0.08,0.435,8.658,18.368,88.0,12.28,34.91
0.243,0.746,8.658,18.368,88.0,12.28,34.8
-0.008,0.725,8.658,18.366,88.0,12.28,34.72
-0.082,0.518,8.656,18.362,77.0,12.28,34.63
-0.074,0.787,8.656,18.357,77.0,12.28,34.52
-0.082,0.477,8.656,18.352,77.0,12.28,34.41
-0.098,0.767,8.656,18.349,77.0,12.29,34.2
-0.081,0.932,8.654,18.345,77.0,12.28,34.06
-0.063,0.331,8.654,18.341,77.0,12.28,33.97
-0.123,0.849,8.651,18.337,77.0,12.28,33.93
0.152,0.767,8.651,18.341,77.0,12.28,33.93
-0.024,0.601,8.649,18.337,77.0,12.28,33.86
0.082,0.642,8.649,18.336,77.0,12.28,33.82
0.261,0.373,8.647,18.337,77.0,12.28,33.78
0.041,0.663,8.646,18.339,77.0,12.28,33.79
-0.067,0.394,8.646,18.339,76.0,12.28,33.78
-0.057,0.767,8.644,18.336,76.0,12.28,33.77
-0.065,0.435,8.642,18.331,76.0,12.28,33.82
-0.081,0.249,8.641,18.323,76.0,12.29,33.75
-0.078,0.725,8.641,18.316,76.0,12.29,33.75
-0.039,0.331,8.641,18.303,76.0,12.29,33.88
-0.102,0.849,8.639,18.293,76.0,12.29,34.15
0.179,0.539,8.639,18.283,76.0,12.29,34.44
-0.081,0.373,8.639,18.28,76.0,12.29,34.71
0.035,0.539,8.636,18.275,76.0,12.29,35.02
0.217,0.539,8.636,18.273,76.0,12.29,35.31
0.125,0.352,8.635,18.273,76.0,12.29,35.61
-0.074,0.808,8.634,18.272,75.0,12.29,35.92
-0.079,0.435,8.634,18.268,75.0,12.29,36.19
-0.082,0.87,8.634,18.279,75.0,12.28,36.43
-0.096,0.414,8.632,18.284,75.0,12.28,36.56
-0.068,0.891,8.631,18.29,75.0,12.28,36.67
-0.091,0.373,8.629,18.294,75.0,12.28,36.88
-0.05,0.725,8.629,18.296,75.0,12.28,37.09
0.069,0.787,8.627,18.296,75.0,12.28,37.23
-0.007,0.435,8.626,18.302,75.0,12.28,37.22
0.126,0.787,8.625,18.311,75.0,12.28,37.1
0.245,0.539,8.624,18.314,75.0,12.28,36.92
-0.022,0.601,8.624,18.311,75.0,12.28,36.75
-0.071,0.746,8.624,18.311,80.0,12.28,36.6
-0.063,0.622,8.624,18.312,80.0,12.28,36.42
-0.074,0.684,8.624,18.309,80.0,12.28,36.19
-0.081,0.622,8.621,18.306,80.0,12.28,35.87
-0.036,0.746,8.621,18.304,80.0,12.28,35.64
-0.096,0.373,8.621,18.3,80.0,12.29,35.45
0.198,0.684,8.619,18.296,80.0,12.28,35.3
-0.079,0.539,8.619,18.292,80.0,12.28,35.16
0.043,0.725,8.619,18.29,80.0,12.28,35.02
0.228,0.58,8.619,18.286,80.0,12.28,34.9
0.151,0.518,8.616,18.28,80.0,12.28,34.83
-0.057,0.829,8.616,18.276,80.0,12.28,34.75
-0.054,0.808,8.614,18.277,80.0,12.28,34.63
-0.058,0.373,8.614,18.282,80.0,12.28,34.51
-0.074,0.829,8.614,18.286,80.0,12.28,34.33
-0.049,0.352,8.611,18.282,80.0,12.28,34.12
-0.067,0.891,8.609,18.28,80.0,12.28,34.02
-0.065,0.373,8.606,18.275,80.0,12.28,33.98
0.126,0.663,8.602,18.272,80.0,12.28,33.97
0.098,0.269,8.6,18.272,80.0,12.28,33.94
0.165,0.269,8.599,18.276,80.0,12.28,33.95
0.26,0.207,8.597,18.288,80.0,12.29,33.91
-0.003,0.414,8.599,18.301,80.0,12.29,33.84
-0.067,0.166,8.596,18.307,80.0,12.31,33.84
-0.062,0.186,8.591,18.326,80.0,12.28,33.81
-0.079,0.311,8.591,18.326,80.0,12.28,33.8
-0.071,0.186,8.585,18.327,80.0,12.27,33.62
-0.071,0.249,8.584,18.322,80.0,12.28,33.57
-0.131,0.186,8.582,18.325,80.0,12.28,33.65
0.124,0.311,8.579,18.34,80.0,12.28,33.94
-0.049,0.145,8.572,18.35,80.0,12.29,34.28
0.059,0.166,8.568,18.352,80.0,12.29,34.71
0.224,0.186,8.565,18.352,80.0,12.29,35.12
-0.022,0.186,8.565,18.351,80.0,12.29,35.45
-0.116,0.145,8.573,18.352,83.0,12.29,35.72
-0.11,0.207,8.579,18.352,83.0,12.29,36.08
-0.103,0.166,8.577,18.34,83.0,12.31,36.42
-0.096,0.145,8.572,18.33,83.0,12.29,36.61
-0.159,0.186,8.568,18.311,83.0,12.31,36.82
0.073,0.29,8.561,18.288,83.0,12.31,37.11
-0.07,0.124,8.551,18.288,83.0,12.29,37.43
0.057,0.124,8.545,18.296,83.0,12.29,37.6
0.245,0.124,8.542,18.297,83.0,12.29,37.65
0.023,0.104,8.54,18.295,83.0,12.29,37.65
-0.085,0.145,8.539,18.29,91.0,12.29,37.56
-0.074,0.145,8.537,18.286,91.0,12.29,37.33
-0.079,0.145,8.535,18.282,91.0,12.29,37.11
-0.037,0.166,8.534,18.278,91.0,12.31,36.8
-0.103,0.124,8.534,18.273,91.0,12.29,36.55
0.205,0.331,8.532,18.265,91.0,12.29,36.35
-0.108,0.207,8.53,18.26,91.0,12.31,36.18
0.029,0.145,8.529,18.257,91.0,12.29,35.99
0.209,0.124,8.529,18.253,91.0,12.29,35.74
0.171,0.166,8.527,18.25,91.0,12.29,35.42
-0.049,0.124,8.524,18.243,91.0,12.29,35.14
-0.052,0.186,8.52,18.239,89.0,12.29,34.96
-0.059,0.145,8.515,18.237,89.0,12.29,34.85
-0.034,0.145,8.513,18.237,89.0,12.29,34.67
-0.069,0.145,8.512,18.234,89.0,12.29,34.39
-0.045,0.207,8.51,18.234,89.0,12.29,34.26
0.141,0.394,8.51,18.234,89.0,12.29,34.23
0.002,0.124,8.514,18.237,89.0,12.29,34.24
0.129,0.166,8.513,18.24,89.0,12.31,34.18
0.253,0.104,8.508,18.245,89.0,12.31,34.14
-0.015,0.186,8.505,18.253,89.0,12.31,34.14
-0.064,0.124,8.5,18.261,89.0,12.31,34.14
-0.059,0.145,8.497,18.271,89.0,12.31,34.1
-0.074,0.145,8.493,18.281,89.0,12.31,34.07
-0.035,0.124,8.49,18.291,89.0,12.31,33.95
-0.096,0.145,8.487,18.301,89.0,12.31,33.87
0.162,0.352,8.484,18.311,89.0,12.31,33.88
-0.072,0.228,8.484,18.321,89.0,12.31,34.02
0.005,0.249,8.484,18.331,89.0,12.31,34.18
0.162,0.145,8.484,18.34,89.0,12.31,34.3
0.179,0.124,8.482,18.348,89.0,12.31,34.45
-0.068,0.166,8.48,18.361,89.0,12.31,34.7
-0.089,0.166,8.478,18.37,86.0,12.31,34.97
-0.093,0.145,8.477,18.38,86.0,12.31,35.31
-0.084,0.166,8.475,18.387,86.0,12.31,35.56
-0.1,0.145,8.475,18.382,86.0,12.31,35.74
-0.144,0.228,8.472,18.382,86.0,12.31,36.05
0.086,0.331,8.471,18.387,86.0,12.29,36.37
-0.06,0.228,8.47,18.394,86.0,12.29,36.76
0.062,0.331,8.468,18.397,86.0,12.29,37.02
0.218,0.145,8.467,18.398,86.0,12.31,37.27
-0.017,0.207,8.466,18.396,86.0,12.29,37.5
-0.095,0.166,8.465,18.394,89.0,12.29,37.74
-0.09,0.249,8.465,18.392,89.0,12.29,37.89
-0.103,0.124,8.465,18.387,89.0,12.29,37.88
-0.066,0.559,8.465,18.384,89.0,12.29,37.63
-0.137,0.29,8.462,18.382,89.0,12.29,37.44
0.164,0.456,8.462,18.377,89.0,12.28,37.21
-0.15,0.331,8.461,18.368,89.0,12.29,36.97
-0.003,0.124,8.46,18.358,89.0,12.29,36.71
0.169,0.166,8.46,18.348,89.0,12.29,36.51
0.108,0.145,8.457,18.338,89.0,12.29,36.31
-0.102,0.29,8.457,18.328,88.0,12.29,36.11
-0.103,0.166,8.457,18.318,88.0,12.29,35.93
-0.109,0.269,8.455,18.308,88.0,12.29,35.78
-0.122,0.166,8.453,18.298,88.0,12.29,35.48
-0.078,0.186,8.452,18.288,88.0,12.29,35.23
-0.144,0.166,8.451,18.28,88.0,12.29,35.13
0.164,0.435,8.45,18.275,88.0,12.29,35.08
-0.134,0.186,8.447,18.266,88.0,12.28,35.04
0.003,0.269,8.447,18.26,88.0,12.27,35.0
0.186,0.124,8.447,18.255,88.0,12.28,34.97
0.124,0.124,8.445,18.249,88.0,12.29,34.93
-0.072,0.104,8.445,18.247,84.0,12.29,34.87
-0.067,0.145,8.445,18.247,84.0,12.29,34.81
-0.072,0.124,8.442,18.249,84.0,12.29,34.81
-0.084,0.124,8.442,18.258,84.0,12.29,34.7
-0.087,0.145,8.442,18.27,84.0,12.29,34.58
-0.1,0.124,8.441,18.289,84.0,12.29,34.54
0.196,0.311,8.44,18.309,84.0,12.29,34.58
-0.097,0.207,8.44,18.332,84.0,12.29,34.64
0.023,0.104,8.438,18.359,84.0,12.28,34.61
0.181,0.145,8.437,18.418,84.0,12.28,34.69
0.184,0.166,8.437,18.422,84.0,12.28,34.71
-0.054,0.104,8.437,18.445,84.0,12.29,34.83
-0.071,0.124,8.437,18.465,83.0,12.31,34.97
-0.074,0.166,8.438,18.486,83.0,12.31,35.17
-0.076,0.124,8.437,18.508,83.0,12.31,35.36
-0.07,0.166,8.436,18.526,83.0,12.29,35.53
-0.146,0.166,8.435,18.537,83.0,12.28,35.83
0.107,0.29,8.435,18.546,83.0,12.28,36.16
-0.079,0.104,8.435,18.55,83.0,12.29,36.51
0.031,0.104,8.435,18.55,83.0,12.29,36.81
0.199,0.104,8.437,18.553,83.0,12.31,37.12
-0.002,0.124,8.437,18.557,83.0,12.31,37.44
-0.118,0.124,8.437,18.557,88.0,12.31,37.77
-0.107,0.124,8.437,18.557,88.0,12.29,38.06
-0.105,0.104,8.44,18.553,88.0,12.29,38.28
-0.078,0.124,8.44,18.546,88.0,12.31,38.32
-0.147,0.622,8.442,18.537,88.0,12.32,38.27
0.151,0.311,8.442,18.53,88.0,12.32,38.11
-0.12,0.145,8.445,18.52,88.0,12.33,38.0
0.011,0.104,8.445,18.51,88.0,12.33,37.84
0.195,0.166,8.445,18.501,88.0,12.31,37.59
0.08,0.145,8.447,18.492,88.0,12.31,37.32
-0.082,0.124,8.447,18.484,90.0,12.32,37.26
-0.081,0.124,8.447,18.476,90.0,12.32,37.06
-0.082,0.124,8.447,18.465,90.0,12.31,36.77
-0.083,0.373,8.45,18.452,90.0,12.28,36.33
-0.056,0.104,8.447,18.443,90.0,12.29,36.0
-0.122,0.124,8.447,18.424,90.0,12.29,35.73
0.175,0.311,8.447,18.422,90.0,12.29,35.7
